inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,15,2,1,10,0.0303030303030303,2.807501292228699,0
70,20,1,3,10,0.04242424242424241,2.836965537071228,0
80,20,1,4,10,0.5393939393939393,2.9384581804275514,0
70,5,1,3,10,0.32121212121212117,2.84728319644928,0
90,15,1,1,15,0.41818181818181815,2.866964888572693,0
90,35,3,3,25,0.7696969696969697,3.814906883239746,0
70,15,1,3,10,-0.4787878787878787,2.813979983329773,1
90,35,3,4,25,0.5030303030303029,3.6568902254104616,1
80,20,1,3,25,0.41818181818181815,3.0891059398651124,1
90,20,1,3,10,0.1515151515151515,2.866713213920593,1
