ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,On,0.07930588722229004,5.687066078186035,1251544,34.94269919395447,2152160,10605,44.448405504226685,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,0.10100436210632324,5.504226922988892,1248872,34.67981147766113,2152160,10605,42.78932237625122,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,0.0858771800994873,5.504310846328735,1252968,34.84954309463501,2152160,10605,42.9179310798645,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,Off,On,Off,On,Off,0.08506035804748535,5.560199737548828,1252968,34.839592933654785,2152160,10605,43.03299117088318,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,On,Off,0.08358454704284668,5.495414733886719,1248872,34.78706383705139,2152160,10605,42.880961179733276,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,0.09481024742126465,5.560126781463623,1255640,34.81965732574463,2152160,10605,43.02635455131531,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,On,Off,0.09684181213378906,5.503013849258423,1252968,34.81836438179016,2152160,10605,42.90364217758179,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,On,On,Off,On,0.09817981719970703,5.4957640171051025,1248872,34.91002607345581,2152160,10605,43.05804085731506,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,0.09697651863098145,5.5591514110565186,1252968,34.84457993507385,2152160,10605,43.05175495147705,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,On,On,Off,Off,On,On,On,On,On,On,Off,On,Off,0.08086252212524414,5.477847099304199,1248872,34.84752297401428,2152160,10605,42.84891986846924,"[10, 50, 6, 4, 50]"
