ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
Off,Off,On,On,On,On,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,On,On,0.10185432434082031,3.885775089263916,"[90, 35, 3, 3, 25]",0.7696969696969697
Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,0.10242581367492676,3.788482189178467,"[90, 35, 3, 3, 25]",0.7696969696969697
On,On,On,On,On,On,On,On,Off,On,On,Off,On,Off,Off,On,Off,Off,On,On,0.09870243072509766,3.8644306659698486,"[90, 35, 3, 3, 25]",0.7696969696969697
On,Off,Off,On,On,On,On,Off,On,On,On,On,On,On,Off,On,On,Off,On,On,0.08915424346923828,3.849165439605713,"[90, 35, 3, 3, 25]",0.7696969696969697
On,Off,On,On,Off,On,On,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,On,0.09224057197570801,3.7982983589172363,"[90, 35, 3, 3, 25]",0.7696969696969697
Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,0.07813835144042969,3.7806174755096436,"[90, 35, 3, 3, 25]",0.7696969696969697
Off,On,On,On,Off,Off,On,On,On,On,On,On,On,On,Off,Off,Off,On,On,On,0.09062576293945312,3.844331979751587,"[90, 35, 3, 3, 25]",0.7696969696969697
On,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,0.095947265625,3.804678440093994,"[90, 35, 3, 3, 25]",0.7696969696969697
Off,On,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,0.1031494140625,3.9091291427612305,"[90, 35, 3, 3, 25]",0.7696969696969697
On,On,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,Off,On,On,Off,Off,On,0.09181547164916992,3.745616912841797,"[90, 35, 3, 3, 25]",0.7696969696969697
On,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,0.0911402702331543,4.032737731933594,"[90, 35, 3, 3, 25]",0.7696969696969697
On,On,Off,Off,On,Off,Off,On,On,On,On,On,Off,On,On,On,Off,On,On,On,0.08934712409973145,3.8051586151123047,"[90, 35, 3, 3, 25]",0.7696969696969697
