inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,20,2,4,25,0.4424242424242424,6.176949000358581,0
80,35,3,1,25,0.2606060606060606,2.965297508239746,0
60,20,3,4,5,0.10303030303030303,2.9208569049835207,0
90,15,2,1,10,0.0303030303030303,2.807501292228699,0
80,20,1,3,25,0.41818181818181815,3.0891059398651124,0
90,10,1,3,5,-0.01818181818181818,2.826656699180603,1
80,15,1,4,10,-0.01818181818181818,2.8828850269317625,1
90,10,1,3,10,-0.35757575757575755,2.8723304748535154,2
60,5,1,4,5,-0.05454545454545454,2.8797104120254517,2
70,25,3,3,15,-0.5636363636363636,3.2014992237091064,3
