ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
Off,Off,On,On,Off,Off,On,On,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,0.07636857032775879,42.940948247909546,"[10, 50, 6, 4, 50]",1
Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,0.07705879211425781,42.76780390739441,"[10, 50, 6, 4, 50]",1
On,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,On,On,Off,0.07730221748352051,42.816399335861206,"[10, 50, 6, 4, 50]",1
On,On,On,On,On,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,0.07790613174438477,42.9237802028656,"[10, 50, 6, 4, 50]",1
On,On,Off,On,On,On,On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,On,On,0.07793426513671875,42.84096145629883,"[10, 50, 6, 4, 50]",1
On,Off,Off,On,On,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,On,On,Off,0.07828330993652344,42.883073568344116,"[10, 50, 6, 4, 50]",1
Off,On,On,On,On,On,On,On,On,On,On,Off,On,On,Off,On,Off,Off,On,On,0.07924461364746094,43.01365303993225,"[10, 50, 6, 4, 50]",1
Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,On,0.07930588722229004,44.448405504226685,"[10, 50, 6, 4, 50]",1
On,On,On,On,Off,On,Off,On,On,Off,Off,On,On,On,On,On,On,Off,On,Off,0.08086252212524414,42.84891986846924,"[10, 50, 6, 4, 50]",1
Off,On,On,On,Off,Off,On,On,Off,On,On,On,On,On,On,On,Off,On,Off,Off,0.08176517486572266,42.65357041358948,"[10, 50, 6, 4, 50]",1
Off,On,Off,On,On,On,On,On,On,On,On,On,On,On,Off,On,Off,Off,On,On,0.08183956146240234,42.73981976509094,"[10, 50, 6, 4, 50]",1
On,On,Off,On,On,On,On,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,On,0.08250904083251953,42.867430448532104,"[10, 50, 6, 4, 50]",1
On,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,On,Off,0.08358454704284668,42.880961179733276,"[10, 50, 6, 4, 50]",1
Off,On,On,On,On,On,On,On,Off,On,On,On,On,On,On,Off,On,Off,On,Off,0.08457183837890625,42.98171329498291,"[10, 50, 6, 4, 50]",1
Off,On,Off,On,On,On,On,On,On,On,On,Off,On,On,Off,On,Off,Off,On,On,0.08493900299072266,42.62811803817749,"[10, 50, 6, 4, 50]",1
On,On,On,On,On,Off,On,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,0.08503198623657227,42.91909909248352,"[10, 50, 6, 4, 50]",1
Off,On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,Off,On,Off,On,Off,0.08506035804748535,43.03299117088318,"[10, 50, 6, 4, 50]",1
On,On,On,On,On,On,On,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,On,0.08512663841247559,42.89981031417847,"[10, 50, 6, 4, 50]",1
On,On,Off,Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,0.0858771800994873,42.9179310798645,"[10, 50, 6, 4, 50]",1
On,Off,Off,On,On,On,On,On,On,On,On,Off,Off,On,On,Off,Off,Off,On,Off,0.08630609512329102,43.037800550460815,"[10, 50, 6, 4, 50]",1
