inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,15,2,1,10,0.0303030303030303,2.807501292228699,0
70,20,1,3,10,0.04242424242424241,2.836965537071228,0
80,20,1,4,10,0.5393939393939393,2.9384581804275514,0
80,15,1,1,15,0.18787878787878787,2.8654027700424196,0
90,10,1,3,5,-0.01818181818181818,2.826656699180603,1
90,35,3,4,25,0.5030303030303029,3.6568902254104616,1
80,20,1,3,25,0.41818181818181815,3.0891059398651124,1
80,35,3,1,25,0.2606060606060606,2.965297508239746,1
60,20,3,4,5,0.10303030303030303,2.9208569049835207,1
60,20,1,4,5,0.09090909090909088,2.8966352939605713,1
