fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,On,On,On,On,Off,On,0.11748576164245605,1.662210464477539,523384,34.376105070114136,2152160,10605,40.49048638343811,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,0.08543038368225098,1.54270339012146,513704,34.12888240814209,2152160,10605,38.39722800254822,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,On,0.08534741401672363,1.47027587890625,521896,34.09176516532898,2152160,10605,38.36392331123352,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,0.08975434303283691,1.5163776874542236,515192,34.49887537956238,2152160,10605,38.80405521392822,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,Off,Off,Off,On,On,On,On,On,On,Off,On,Off,On,On,0.08450627326965332,1.5142033100128174,515000,34.06278729438782,2152160,10605,38.19126296043396,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,0.08193397521972656,1.5091242790222168,522088,34.13054704666138,2152160,10605,38.4911253452301,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,0.07425117492675781,1.537086009979248,513896,34.04336404800415,2152160,10605,38.46199369430542,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,0.09210467338562012,1.4970908164978027,523192,34.13411283493042,2152160,10605,38.26984190940857,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,0.0940699577331543,1.5076565742492676,521896,34.12267827987671,2152160,10605,38.32249188423157,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,Off,On,On,On,On,Off,Off,0.08768343925476074,1.5012001991271973,515192,34.09617042541504,2152160,10605,38.278026819229126,"[10, 50, 6, 4, 50]"
