checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,cost,fidelity,prepare_time,run_time,clean_time
0.11176612210446964,219,962627,292,2025,650192432,3490,277225,27.343292906187834,579,201,99.96603872778681,56347,1066796189,4520,795614865,122,6,12341,1988664705,567.87,238.59519958496094,"[180, 50, 100000, 4, 0.5]",54.43984079360962,180.0840380191803,0.29784083366394043
0.9910286026819909,203,872273,406,6827,145584035,4931,22010,12.84599714640627,4,77,52.98301428987884,12394,1809120193,1012,408341953,4705,111,34266,680079364,522.1,240.77923488616943,"[180, 50, 100000, 4, 0.5]",56.37583255767822,180.09742164611816,0.3892850875854492
0.8339218932497605,249,9925,922,2698,1103939248,9372,430512,54.98228380526081,830,76,11.615931360650642,41970,1216209647,5288,1209393042,9614,224,19801,1249106403,520.09,240.7564127445221,"[180, 50, 100000, 4, 0.5]",55.77880334854126,180.12072372436523,0.8243558406829834
0.21724073025263518,150,372461,113,480,1542183504,6236,781181,62.93815673109039,668,20,30.173424623918173,93293,334873600,3824,200947777,7003,144,68713,1571741306,526.25,242.39179182052612,"[180, 50, 100000, 4, 0.5]",58.11858320236206,180.09831357002258,0.40711188316345215
0.47515974423864105,86,721888,624,4534,2105505804,8286,586747,6.862488169032545,267,104,61.777045073862624,37821,2083110109,659,491659097,3680,232,70308,1497935659,534.94,241.54527068138123,"[180, 50, 100000, 4, 0.5]",57.05828070640564,180.09738206863403,0.381166934967041
0.39922900256496546,11,452337,587,7294,592268075,5443,953828,77.44116894674713,752,221,4.169105680087037,80002,560172169,6209,1342226108,5732,99,7742,401361161,341.34,242.65780973434448,"[180, 50, 100000, 4, 0.5]",58.060243129730225,180.1100709438324,0.42678260803222656
0.5619039674675522,124,626200,47,3772,930557720,1831,375958,48.22692955908271,933,166,72.14218232854846,73200,680131846,9869,1918302852,6179,52,37179,1909347112,528.45,240.8032729625702,"[180, 50, 100000, 4, 0.5]",56.28483867645264,180.09368801116943,0.41023850440979004
0.7854257378040396,70,256911,877,5271,1842580101,2062,845262,89.32708698286102,447,231,25.247645451025285,66492,158900092,8121,1699386505,2315,192,56073,643560888,533.48,242.19011163711548,"[180, 50, 100000, 4, 0.5]",57.822750091552734,180.0642535686493,0.3557436466217041
0.07995328770676041,163,581865,765,804,261069853,7854,133203,39.40217345536085,311,140,46.08224639669336,23991,1317775345,2604,1004824090,8142,39,44640,47898455,517.23,242.2827754020691,"[180, 50, 100000, 4, 0.5]",57.57073497772217,180.12589836120605,0.5394840240478516
0.6101851350305539,43,171777,481,5791,1471198203,374,613599,98.66012679034046,178,41,80.51915842942779,6213,1570931844,7996,1989418685,1762,164,83227,1056465881,521.38,242.03346252441406,"[180, 50, 100000, 4, 0.5]",57.94705820083618,180.06786036491394,0.33516502380371094
0.11176612210446964,219,962627,292,2025,650192432,3490,277225,27.343292906187834,579,201,99.96603872778681,56347,1066796189,4520,795614865,122,6,12341,1988664705,601.9,59.77832651138306,"[40, 40, 40000, 4, 0.5]",15.606542348861694,40.11043906211853,0.20380187034606934
0.9910286026819909,203,872273,406,6827,145584035,4931,22010,12.84599714640627,4,77,52.98301428987884,12394,1809120193,1012,408341953,4705,111,34266,680079364,545.38,60.405534744262695,"[40, 40, 40000, 4, 0.5]",16.240952968597412,40.09650754928589,0.27053356170654297
0.8339218932497605,249,9925,922,2698,1103939248,9372,430512,54.98228380526081,830,76,11.615931360650642,41970,1216209647,5288,1209393042,9614,224,19801,1249106403,538.36,59.90171837806702,"[40, 40, 40000, 4, 0.5]",15.552172660827637,40.0687358379364,0.30599522590637207
0.21724073025263518,150,372461,113,480,1542183504,6236,781181,62.93815673109039,668,20,30.173424623918173,93293,334873600,3824,200947777,7003,144,68713,1571741306,571.23,60.02858877182007,"[40, 40, 40000, 4, 0.5]",15.739534616470337,40.08885169029236,0.25162410736083984
0.47515974423864105,86,721888,624,4534,2105505804,8286,586747,6.862488169032545,267,104,61.777045073862624,37821,2083110109,659,491659097,3680,232,70308,1497935659,546.61,59.83030414581299,"[40, 40, 40000, 4, 0.5]",15.48629879951477,40.07473397254944,0.25817441940307617
0.39922900256496546,11,452337,587,7294,592268075,5443,953828,77.44116894674713,752,221,4.169105680087037,80002,560172169,6209,1342226108,5732,99,7742,401361161,66.41,60.48005700111389,"[40, 40, 40000, 4, 0.5]",15.92742657661438,40.070133209228516,0.47870945930480957
