time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,40,40000,4,0.5,0.9030303030303028,60.19810516834259,0
30,25,15000,8,0.5,0.5636363636363636,39.86005117893219,0
35,35,25000,4,0.5,0.6969696969696969,47.86724650859833,0
30,30,25000,10,0.5,0.406060606060606,46.54106180667877,1
50,40,10000,8,0.5,0.6606060606060605,60.45165824890137,1
45,35,10000,4,0.5,0.6121212121212121,52.60742800235748,1
55,35,40000,8,0.5,0.5515151515151515,80.49152030944825,2
45,45,25000,10,0.5,0.5151515151515151,66.89210503101349,2
35,25,50000,10,0.5,0.35757575757575755,58.720568609237674,2
40,30,30000,10,0.5,0.24848484848484845,59.033041906356814,3
