inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,5,2,1,5,0.006060606060606061,2.751374888420105,0
50,20,2,1,15,0.406060606060606,2.803001880645752,0
80,10,2,1,10,0.4424242424242424,2.8332647562026976,0
90,5,1,1,5,0.309090909090909,2.784824848175049,0
80,10,2,1,5,-0.06666666666666665,2.7794238805770872,1
60,35,2,1,15,-0.04242424242424241,2.823176693916321,1
90,20,1,1,35,0.17575757575757575,2.8662648677825926,1
70,15,2,3,15,0.23636363636363633,3.1655288219451903,1
80,15,2,1,5,0.11515151515151514,2.8295719623565674,1
80,20,1,1,5,-0.4666666666666666,2.8141620635986326,2
