inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,20,2,1,15,0.406060606060606,2.803001880645752,0
80,10,2,1,10,0.4424242424242424,2.8332647562026976,0
80,25,1,3,10,0.34545454545454546,2.7707419395446777,0
80,20,2,1,5,0.06666666666666665,2.7419943809509277,0
90,5,1,1,5,0.309090909090909,2.784824848175049,1
80,5,2,1,5,0.006060606060606061,2.751374888420105,1
70,35,3,1,5,-0.13939393939393938,2.772885465621948,2
70,15,2,3,15,0.23636363636363633,3.1655288219451903,2
90,20,1,1,35,0.17575757575757575,2.8662648677825926,2
80,15,2,1,5,0.11515151515151514,2.8295719623565674,2
