fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,On,On,On,Off,On,On,On,Off,Off,On,Off,Off,On,On,On,Off,On,0.10097217559814453,0.3968169689178467,145592,2.2010498046875,356663,1676,5.698060750961304,"[10, 50, 6, 4, 5]"
On,On,On,On,On,Off,On,Off,On,On,On,On,Off,On,On,Off,Off,On,On,Off,0.09087443351745605,0.2679307460784912,144448,2.0994129180908203,356663,1676,4.95062518119812,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,0.09476017951965332,0.2772977352142334,141496,2.0798680782318115,356663,1676,4.976091623306274,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,0.08535194396972656,0.2776458263397217,140352,2.0729188919067383,356663,1676,4.938836574554443,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,Off,0.0792703628540039,0.2739701271057129,145520,2.075216293334961,356663,1676,5.046935558319092,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,On,Off,Off,0.09086799621582031,0.2713773250579834,141424,2.069216012954712,356663,1676,4.936162233352661,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,0.09352445602416992,0.2732810974121094,141424,2.07352876663208,356663,1676,4.903357982635498,"[10, 50, 6, 4, 5]"
On,On,On,Off,On,On,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,0.08951687812805176,0.2794833183288574,140352,2.074035882949829,356663,1676,5.013299942016602,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,Off,0.06876564025878906,0.7273678779602051,207208,4.16211724281311,828309,4503,7.479674577713013,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,0.07996797561645508,0.7807481288909912,205976,4.130581855773926,828309,4503,7.442815065383911,"[10, 50, 6, 4, 10]"
On,On,On,Off,On,On,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,0.08600974082946777,0.7335536479949951,205976,4.124650478363037,828309,4503,7.5364954471588135,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,On,Off,Off,0.08429312705993652,0.7602841854095459,207208,4.136165618896484,828309,4503,7.507999897003174,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,Off,0.08656120300292969,0.6706681251525879,242608,6.785109758377075,866233,4708,10.00553560256958,"[10, 50, 6, 4, 25]"
On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,0.09572935104370117,0.6689977645874023,241456,6.754786252975464,866233,4708,10.124518632888794,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,Off,0.08902621269226074,1.4646070003509521,523192,34.0588915348053,2152160,10605,38.10598063468933,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,0.08410096168518066,0.7449920177459717,207240,4.152458190917969,828309,4503,7.498405456542969,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,0.08690094947814941,0.7557437419891357,205976,4.119901180267334,828309,4503,7.478110313415527,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,Off,On,Off,Off,On,On,On,On,On,On,On,On,Off,Off,Off,0.09403395652770996,0.721613883972168,207208,4.14802098274231,828309,4503,7.476337671279907,"[10, 50, 6, 4, 10]"
On,Off,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,On,Off,0.09017515182495117,0.7365405559539795,207208,4.127770185470581,828309,4503,7.470908164978027,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,0.10512828826904297,0.7873501777648926,206008,4.120105743408203,828309,4503,7.599107265472412,"[10, 50, 6, 4, 10]"
Off,On,Off,On,Off,On,On,On,On,Off,On,On,On,Off,On,On,On,On,On,On,0.09287667274475098,0.7152810096740723,207240,4.13506555557251,828309,4503,7.379566192626953,"[10, 50, 6, 4, 10]"
Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,0.08853387832641602,0.7294986248016357,242680,6.788442611694336,866233,4708,10.146279335021973,"[10, 50, 6, 4, 25]"
On,Off,Off,On,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,0.08599734306335449,0.7172722816467285,241456,6.776827812194824,866233,4708,10.069509983062744,"[10, 50, 6, 4, 25]"
On,Off,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,On,Off,0.09499096870422363,0.6808481216430664,242608,6.744361400604248,866233,4708,9.97910189628601,"[10, 50, 6, 4, 25]"
On,Off,Off,On,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,0.10045886039733887,1.498608112335205,521896,34.15326642990112,2152160,10605,38.22553586959839,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,On,On,Off,On,On,Off,On,Off,On,On,Off,Off,Off,0.08294057846069336,0.7149243354797363,242680,6.786587238311768,866233,4708,10.067376375198364,"[10, 50, 6, 4, 25]"
Off,On,Off,Off,On,Off,On,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,0.06999897956848145,0.7222013473510742,241528,6.779829740524292,866233,4708,10.121747016906738,"[10, 50, 6, 4, 25]"
Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,On,On,On,On,0.08679842948913574,0.7486515045166016,242608,6.761018514633179,866233,4708,10.095349311828613,"[10, 50, 6, 4, 25]"
On,On,On,On,On,Off,Off,On,On,On,On,On,On,On,On,On,On,Off,On,Off,0.0944826602935791,0.7491021156311035,246776,6.7564051151275635,866233,4708,10.097860097885132,"[10, 50, 6, 4, 25]"
Off,On,Off,Off,On,Off,On,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,0.08528852462768555,1.540804386138916,513896,34.100841760635376,2152160,10605,38.23448657989502,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,On,On,Off,On,On,Off,On,Off,On,On,Off,Off,Off,0.09718561172485352,1.5335848331451416,515192,34.09700036048889,2152160,10605,38.23498821258545,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,Off,On,Off,0.0918111801147461,1.5071070194244385,515000,34.05608296394348,2152160,10605,38.30743432044983,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,Off,0.09318351745605469,1.5124006271362305,515192,34.071227073669434,2152160,10605,38.10598015785217,"[10, 50, 6, 4, 50]"
