time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,40,40000,4,0.5,-0.22424242424242422,59.54907348155975,0
30,25,15000,8,0.5,-0.5515151515151515,39.3583869934082,0
45,45,25000,10,0.5,-0.11515151515151514,68.59421360492706,0
35,35,25000,4,0.5,-0.22424242424242422,47.41429886817932,0
40,30,30000,10,0.5,-0.11515151515151514,60.43341908454895,0
30,30,25000,10,0.5,-0.29696969696969694,47.646342277526855,1
50,40,10000,8,0.5,-0.406060606060606,59.80033149719238,2
35,25,50000,10,0.5,-0.32121212121212117,60.673937344551085,2
45,35,10000,4,0.5,-0.5757575757575757,52.79334995746613,2
55,35,40000,8,0.5,-0.3696969696969697,79.24410073757171,3
