inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,25,1,4,10,0.5757575757575757,2.7120711326599123,0
60,15,1,3,20,0.6,2.8386043071746827,0
50,25,1,2,10,-0.1515151515151515,2.6884774684906008,0
90,25,1,4,15,0.34545454545454546,2.7477038860321046,1
90,20,2,2,20,0.35757575757575755,2.909851002693176,1
80,5,2,1,15,-0.05454545454545454,2.755285954475403,2
90,15,2,2,5,0.32121212121212117,2.7682319402694704,2
90,20,1,2,10,-0.2121212121212121,2.7833004713058473,3
80,5,3,4,20,0.05454545454545454,3.478588604927063,3
70,25,2,4,15,-0.06666666666666665,2.9704790353775024,3
