ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,On,Off,0.07213759422302246,5.596612453460693,1252968,34.94166040420532,2152160,10605,44.28247094154358,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,0.09909677505493164,5.480450391769409,1255640,34.644460678100586,2152160,10605,42.71627855300903,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,0.07222461700439453,5.517126798629761,1252968,34.84847593307495,2152160,10605,42.77627420425415,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,On,0.08835077285766602,5.476853132247925,1248872,34.689239740371704,2152160,10605,42.69009590148926,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,0.08062028884887695,5.522350311279297,1248872,34.80520939826965,2152160,10605,43.048065185546875,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,On,On,Off,On,On,Off,On,Off,On,On,Off,Off,0.09014582633972168,5.534404039382935,1252968,34.69006657600403,2152160,10605,42.79612851142883,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,0.07561111450195312,5.550094127655029,1252968,34.85218358039856,2152160,10605,42.99546933174133,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,0.10361099243164062,5.484623432159424,1255640,34.675843715667725,2152160,10605,42.635225772857666,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,Off,Off,0.07592320442199707,5.496781349182129,1251544,34.85037851333618,2152160,10605,42.912599086761475,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,0.07711529731750488,5.491594314575195,1248872,34.67253923416138,2152160,10605,42.67167043685913,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,0.09477353096008301,5.5174880027771,1252968,34.863582134246826,2152160,10605,43.019251346588135,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,0.0975794792175293,5.489978313446045,1251544,34.68275451660156,2152160,10605,42.6968412399292,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,0.10556960105895996,5.523462295532227,1252968,34.8356351852417,2152160,10605,42.964072942733765,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,0.08888959884643555,5.559451103210449,1252968,34.70038151741028,2152160,10605,42.89319324493408,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,On,On,Off,Off,On,On,0.08375763893127441,5.5444231033325195,1248872,34.73833465576172,2152160,10605,42.87674927711487,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,0.08219599723815918,5.49518895149231,1252968,34.67650747299194,2152160,10605,42.64682626724243,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,0.08824300765991211,5.5317161083221436,1255640,34.747578620910645,2152160,10605,42.890007972717285,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,On,On,0.08572626113891602,5.564687252044678,1252968,34.72578001022339,2152160,10605,42.94661092758179,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,0.08417391777038574,5.509403467178345,1252968,34.85973882675171,2152160,10605,42.9914116859436,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,0.09151053428649902,5.573485612869263,1255640,34.88290023803711,2152160,10605,43.0631217956543,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,0.07321596145629883,5.495802640914917,1248872,34.721962213516235,2152160,10605,42.71052312850952,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,Off,Off,0.08308148384094238,5.499507188796997,1252968,34.73559594154358,2152160,10605,42.86589741706848,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,0.09849882125854492,5.5115602016448975,1252968,34.87628507614136,2152160,10605,42.91364407539368,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,0.10296010971069336,5.546937465667725,1255640,34.6908073425293,2152160,10605,42.86853241920471,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,0.08293962478637695,5.5377726554870605,1252968,34.832053661346436,2152160,10605,42.863651514053345,"[10, 50, 6, 4, 50]"
