inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,25,1,4,25,0.5151515151515151,2.803955101966858,0
60,15,2,1,25,0.5151515151515151,2.9107450246810913,0
60,10,3,1,15,-0.13939393939393938,2.8153755903244018,1
60,15,3,1,15,-0.12727272727272726,2.8678272008895873,1
70,15,2,1,20,-0.01818181818181818,2.8908241033554076,1
80,35,1,3,15,0.2606060606060606,2.9262277603149416,1
70,15,2,2,20,0.4787878787878787,2.9406383752822878,1
80,15,2,1,20,-0.09090909090909088,2.9012909650802614,2
60,5,3,3,15,0.11515151515151514,3.0003040075302123,2
90,10,2,2,20,-0.09090909090909088,3.009192419052124,3
