threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,45,40,True,0.9999999999999999,40.11622703075409,0
8,35,10,True,0.9878787878787878,10.059284114837647,0
8,35,50,True,0.9757575757575757,50.11988816261292,1
8,40,15,True,0.8424242424242423,15.08852994441986,1
8,25,55,True,0.9757575757575757,55.108880972862245,1
8,35,25,True,0.8545454545454544,25.099507808685303,1
8,50,10,True,0.8060606060606059,10.090112543106079,1
8,30,45,True,0.9636363636363635,45.11357877254486,1
8,40,50,True,0.9636363636363635,50.13463234901428,2
8,15,60,True,0.9636363636363635,60.10112218856811,2
