inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,15,2,2,5,0.13939393939393938,2.848890852928162,0
70,25,1,1,25,-0.0303030303030303,2.8416023731231688,0
60,15,2,4,35,0.6363636363636362,3.6727046251296995,0
70,15,2,2,20,0.4666666666666666,2.94359176158905,0
50,15,3,1,15,0.309090909090909,2.928703784942627,0
70,15,2,3,25,0.5515151515151515,3.1356139898300173,0
70,5,1,1,20,-0.4666666666666666,2.861328387260437,1
60,5,2,4,20,0.34545454545454546,3.170357275009155,1
50,35,3,1,20,0.0303030303030303,2.9941631317138673,1
90,20,2,1,10,-0.06666666666666665,2.8807957410812377,1
