inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,25,1,1,25,-0.0303030303030303,2.8416023731231688,0
50,25,1,2,35,0.6848484848484848,2.846343970298767,0
90,15,2,2,5,0.13939393939393938,2.848890852928162,1
60,15,2,4,35,0.6363636363636362,3.6727046251296995,1
70,15,2,2,20,0.4666666666666666,2.94359176158905,1
50,15,3,1,15,0.309090909090909,2.928703784942627,1
70,15,2,3,25,0.5515151515151515,3.1356139898300173,1
70,5,1,1,20,-0.4666666666666666,2.861328387260437,2
90,5,2,1,15,0.11515151515151514,2.8693233728408813,2
60,5,2,4,20,0.34545454545454546,3.170357275009155,2
