maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
8003,184,44604,21483,92468,253,58,true,39158,false,383616,21841,88090,false,21043,10893,43503,871,372260,7,1481.11,20.070125341415405,"[6, 30, 20, False]",0
13563,804,20067,19239,47138,11,395,true,4467,true,498160,12903,93796,false,30178,19707,36485,272,43905,3,1473.77,20.085379362106323,"[6, 30, 20, False]",0
16384,261,52366,17243,61268,28,86,false,50900,true,555589,15871,95355,true,54740,24722,9171,953,429300,2,1457.62,20.071187019348145,"[6, 30, 20, False]",0
2055,756,23914,40186,19237,45,53,false,28921,false,394343,28707,16248,true,17552,63033,57932,252,178339,8,1448.99,20.085761547088623,"[6, 30, 20, False]",0
19967,687,47282,58088,97879,251,444,false,6477,true,562027,29644,26021,false,46788,55530,62148,799,68703,3,1445.67,20.07376742362976,"[6, 30, 20, False]",0
8699,780,46391,41855,75474,14,136,false,53587,true,311308,5900,89075,false,17427,49384,25946,586,202681,5,1443.78,20.086115837097168,"[6, 30, 20, False]",0
16769,248,3861,18128,60148,173,154,true,19171,false,4450,29117,48364,false,55831,53100,11254,468,21482,8,1414.12,20.078737258911133,"[6, 30, 20, False]",0
18630,638,21191,641,76725,337,448,false,37056,false,344671,21405,76742,true,46092,8207,52600,484,278804,9,1413.87,20.07323384284973,"[6, 30, 20, False]",0
10830,598,14114,41554,57593,481,80,true,36257,true,93093,55667,46506,true,5207,58575,59190,528,556321,2,1413.63,20.077841997146606,"[6, 30, 20, False]",0
1833,69,27403,26410,84599,25,62,false,53981,true,102487,30158,28541,true,16839,18972,43863,807,585036,9,1408.54,20.072194576263428,"[6, 30, 20, False]",0
14480,138,37430,9694,6094,49,64,true,36941,false,180287,42434,6175,true,57287,16488,53870,351,195652,9,1403.77,20.07077383995056,"[6, 30, 20, False]",0
17172,169,3750,40755,64386,399,131,true,36741,false,360378,44721,81460,true,8608,32969,44240,198,86861,9,1396.85,20.075722455978394,"[6, 30, 20, False]",0
12972,545,43863,1798,27925,15,487,false,10875,false,435174,19887,37906,false,34061,34367,29886,211,216219,6,1392.69,20.082437992095947,"[6, 30, 20, False]",0
6924,808,10380,58920,29458,149,78,true,18260,true,20590,27847,90832,true,41829,41575,20666,628,233842,8,1378.43,20.07294225692749,"[6, 30, 20, False]",0
9778,899,39561,5789,51578,161,255,false,42961,false,220348,48822,60067,true,48265,47591,1798,111,97135,6,1377.69,20.07413101196289,"[6, 30, 20, False]",0
19546,522,4762,15348,41952,139,244,true,12936,true,478451,46875,30266,false,50374,28257,21431,259,357736,3,1375.79,20.08541488647461,"[6, 30, 20, False]",0
15500,67,25021,26283,53121,132,346,true,1315,true,329402,24472,43635,false,2939,1324,64145,901,47356,7,1355.64,20.07087540626526,"[6, 30, 20, False]",0
2647,198,10811,43303,82532,320,392,false,28238,true,276736,38244,48763,true,39638,61603,5383,497,319580,7,1348.47,20.073798894882202,"[6, 30, 20, False]",0
16413,195,5591,42170,89022,150,119,false,21551,false,205647,41161,47771,true,1173,23436,39527,377,156319,10,1341.94,20.070558786392212,"[6, 30, 20, False]",0
16258,799,58978,43393,95579,166,362,false,39684,true,453556,47748,65850,true,3709,38253,28350,256,568848,4,1337.83,20.08136558532715,"[6, 30, 20, False]",0
