inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,10,2,2,5,0.17575757575757575,2.8127899885177614,0
60,20,1,1,35,0.8060606060606059,2.902769160270691,0
50,20,3,3,5,-0.22424242424242422,2.8761208772659304,1
90,15,3,2,15,0.13939393939393938,2.898308038711548,1
90,35,2,2,35,0.5757575757575757,3.017599415779114,1
70,5,1,4,20,-0.3939393939393939,2.8800933837890623,2
70,15,2,4,35,0.3939393939393939,3.7115954160690308,2
50,20,3,2,35,0.38181818181818183,3.409535455703735,2
70,10,2,2,35,0.11515151515151514,3.114684247970581,2
90,25,2,2,10,-0.16363636363636364,2.9248605966567993,2
