inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,5,1,4,20,-0.3939393939393939,2.8800933837890623,0
70,10,2,2,35,0.11515151515151514,3.114684247970581,0
90,25,2,2,10,-0.16363636363636364,2.9248605966567993,0
50,20,3,2,35,0.38181818181818183,3.409535455703735,0
80,20,1,1,35,-0.5636363636363636,2.8845035552978517,1
50,15,2,4,5,-0.2121212121212121,2.936246132850647,1
60,35,3,4,10,-0.17575757575757575,3.6573475122451784,1
80,35,1,2,35,-0.33333333333333326,3.3021973848342894,2
60,15,3,2,20,-0.41818181818181815,3.070368242263794,2
80,20,2,3,20,-1,73.9676962852478,3
