threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,35,True,0.9272727272727272,35.10292544364929,0
8,50,40,True,0.9636363636363635,40.11502532958984,0
8,40,55,True,0.9757575757575757,55.11341211795807,0
8,35,10,True,0.8666666666666665,10.073004674911498,0
8,15,45,True,0.9151515151515152,45.08388423919678,1
8,45,60,True,0.9636363636363635,60.12504472732544,1
8,30,20,True,0.7575757575757575,20.088034176826476,1
8,35,25,True,0.8545454545454544,25.09417505264282,1
8,25,55,True,0.8909090909090909,55.121731638908386,2
8,15,60,True,0.7212121212121211,60.08214089870453,3
