maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,cost,fidelity
16533,734,12833,12338,64131,286,460,false,48657,true,573733,39051,58957,false,41098,48485,31160,214,368990,9,2695.37,180.1131203174591,"[8, 50, 180, True]"
2535,79,46392,24927,38261,51,166,false,13775,false,186427,54165,71484,false,18966,50581,53826,739,175960,10,2688.47,180.10795283317566,"[8, 50, 180, True]"
6377,507,28907,39926,51859,322,63,true,54242,false,255701,9167,72693,true,26807,48814,7717,992,556164,8,2646.03,180.09929490089417,"[8, 50, 180, True]"
17450,337,43283,42777,83689,6,484,true,43102,true,201320,48645,30209,false,26349,55617,19960,848,8239,4,2715.67,180.09113073349,"[8, 50, 180, True]"
5386,848,1255,1824,2002,361,491,false,55364,true,214087,27415,71136,true,58967,22303,9056,292,238235,9,2654.08,180.10246300697327,"[8, 50, 180, True]"
1505,941,53350,46364,58140,122,473,true,35468,false,280974,6281,493,true,50010,43282,35588,367,487815,9,2669.28,180.12848949432373,"[8, 50, 180, True]"
2930,30,52786,51224,77576,486,281,true,53493,false,432902,51206,88441,true,59843,40983,43408,514,8093,6,2595.34,180.12799191474915,"[8, 50, 180, True]"
6471,196,35341,3263,46826,167,203,true,42932,true,566530,20034,83068,true,30976,15730,48779,808,279906,7,2690.02,180.0734941959381,"[8, 50, 180, True]"
7966,756,34782,48798,22965,193,168,true,38471,true,306595,50551,81936,false,62180,14405,46087,662,414914,5,2669.2,180.12490367889404,"[8, 50, 180, True]"
648,883,11468,20488,2051,145,342,false,56413,true,143125,18190,24564,false,40102,45509,47505,386,399434,5,2700.57,180.09823727607727,"[8, 50, 180, True]"
11520,17,19220,29378,82950,45,68,false,45204,true,594564,6212,19385,true,27336,59329,19046,920,34740,9,2722.49,180.10320377349854,"[8, 50, 180, True]"
13281,531,5276,27309,87217,391,4,false,56395,false,416860,15083,10193,false,45054,65532,63844,951,91027,9,2452.23,180.09606885910034,"[8, 50, 180, True]"
8889,305,57361,55182,83869,161,404,false,44561,false,142138,24445,45821,false,33406,60397,62218,871,91742,7,2710.88,180.1216607093811,"[8, 50, 180, True]"
11254,350,8877,40354,97407,161,99,false,57289,true,209932,15484,29855,false,25933,58520,6377,601,445766,9,2694.97,180.0954511165619,"[8, 50, 180, True]"
18412,619,56270,8169,27971,8,396,true,16592,true,273271,34073,6615,false,4675,58950,62337,594,259327,9,2688.53,180.11517357826233,"[8, 50, 180, True]"
14171,834,4552,35753,16828,58,36,false,57930,true,273186,2029,69366,true,17345,43002,58546,61,77890,3,2708.66,180.13060855865479,"[8, 50, 180, True]"
6757,400,55809,56668,20587,215,154,false,7675,true,211424,15415,68419,true,17279,63870,41114,386,101742,1,2584.74,180.12548327445984,"[8, 50, 180, True]"
15199,884,22345,50556,46897,103,442,false,34070,false,186518,15747,5710,true,5703,6098,63239,648,41279,3,2680.63,180.12448143959045,"[8, 50, 180, True]"
19475,465,453,28804,94680,149,243,false,46003,true,472624,41009,10062,true,1111,40934,30121,944,24068,4,2626.64,180.08243036270142,"[8, 50, 180, True]"
8500,152,58960,29019,78658,99,33,false,47383,false,119899,23331,64936,false,49626,29170,54501,934,28102,3,2699.16,180.13171768188477,"[8, 50, 180, True]"
18929,111,24000,23331,44743,16,0,true,332,false,300265,21765,4220,true,50546,47427,6571,700,222602,1,2100.49,180.1033957004547,"[8, 50, 180, True]"
18567,12,41425,13911,82478,115,401,true,48145,true,191584,26422,25206,false,48010,51362,11784,308,156167,1,2719.83,180.11960220336914,"[8, 50, 180, True]"
19468,589,24642,41276,51526,30,341,true,51906,true,96732,45693,99554,false,18496,40931,14137,586,346907,2,2711.45,180.11935472488403,"[8, 50, 180, True]"
11833,75,50787,24905,68322,180,42,true,42499,false,180921,12065,14993,true,27936,29361,3672,429,167950,1,2669.97,180.06838202476501,"[8, 50, 180, True]"
1361,350,12785,25704,32582,20,439,true,928,true,357577,45005,66029,false,32901,46876,2192,140,499600,10,2697.86,180.111914396286,"[8, 50, 180, True]"
16837,830,19200,46957,34241,15,375,false,51316,false,153786,36805,563,false,19624,27867,18966,561,41772,3,2673.79,180.12670159339905,"[8, 50, 180, True]"
19646,379,44264,18182,91801,178,230,false,4955,true,583325,53061,32081,false,38036,21694,44500,470,385937,1,2685.98,180.10840582847595,"[8, 50, 180, True]"
1944,94,14363,5820,77487,47,341,false,983,true,72220,39062,32112,true,28660,45650,45703,867,186251,4,2724.41,180.0743052959442,"[8, 50, 180, True]"
13915,838,37096,6202,21414,148,381,true,509,false,188364,43486,6210,true,60902,29874,45135,99,293209,2,2685.93,180.1271698474884,"[8, 50, 180, True]"
17638,757,2556,1399,87185,66,455,false,336,true,459078,55953,3416,false,2834,60036,34465,802,567732,5,2719.86,180.09752941131592,"[8, 50, 180, True]"
10456,615,48183,23220,4360,245,194,false,254,false,277312,25211,5613,true,59047,41587,17956,793,240833,10,2699.15,180.09901690483093,"[8, 50, 180, True]"
13819,604,24536,42344,65785,1,21,true,28637,false,144030,35350,80565,false,2896,43506,64426,91,153585,3,2686.93,180.12686967849731,"[8, 50, 180, True]"
9218,147,38655,1630,73798,109,6,true,19280,false,540490,49155,58500,false,48394,60078,266,80,260745,2,2603.46,180.11757397651672,"[8, 50, 180, True]"
17898,914,28234,30993,34878,95,5,false,17252,false,95437,13921,67360,false,12866,48730,4784,627,43876,10,2597.18,180.1117298603058,"[8, 50, 180, True]"
11913,670,19014,27795,41577,357,488,true,328,true,427349,51966,74397,false,18369,39125,25611,974,297959,2,2609.59,180.09057998657227,"[8, 50, 180, True]"
19136,778,47209,45322,83975,206,462,false,40318,true,31723,21407,4893,false,62446,48457,54879,703,227682,3,2696.27,180.10595560073853,"[8, 50, 180, True]"
12076,255,41175,4923,13184,158,48,false,55,false,7733,3410,88531,true,1568,27818,58326,486,130110,10,2696.61,180.12341809272766,"[8, 50, 180, True]"
1161,688,53778,38907,74772,258,308,false,191,false,319159,20591,63651,true,50823,31055,61158,299,408893,9,2664.49,180.10806155204773,"[8, 50, 180, True]"
19384,987,22996,18422,28641,352,4,true,40962,true,199816,32226,64009,true,45106,58830,22727,726,540967,8,2496.46,180.08918356895447,"[8, 50, 180, True]"
8281,31,44474,33302,91821,199,50,true,1411,false,158546,13561,4226,true,14467,65223,28858,815,289548,8,2667.89,180.13047575950623,"[8, 50, 180, True]"
19350,37,16111,12358,93861,3,428,true,57921,false,205065,40412,31503,false,31149,45445,53658,85,399368,2,2745.0,180.11673021316528,"[8, 50, 180, True]"
13219,43,44817,30266,61793,94,336,true,40532,false,557087,34708,2100,true,40537,5574,8700,741,444191,1,2648.1,180.0750494003296,"[8, 50, 180, True]"
767,622,37236,8183,20965,65,9,true,57051,true,73283,39015,66316,false,27958,19012,6875,878,579765,6,2676.67,180.1301772594452,"[8, 50, 180, True]"
