time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.6606060606060605,60.97195682525635,0
30,20,20000,10,0.5,0.32121212121212117,41.77044398784638,0
40,25,10000,4,0.5,0.5878787878787878,46.60666697025299,0
40,30,40000,4,0.5,0.6121212121212121,55.81302075386047,0
40,30,10000,6,0.5,0.2121212121212121,48.2149729013443,1
50,40,35000,4,0.5,0.6242424242424242,67.83150255680084,1
50,25,40000,4,0.5,0.4666666666666666,64.03197205066681,1
50,40,10000,4,0.5,0.4424242424242424,58.2578842163086,1
40,25,40000,4,0.5,0.41818181818181815,53.95303874015808,1
45,35,10000,6,0.5,0.29696969696969694,53.41939105987549,1
