time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.6606060606060605,60.97195682525635,0
40,25,40000,4,0.5,0.41818181818181815,53.95303874015808,0
30,20,20000,10,0.5,0.32121212121212117,41.77044398784638,0
50,40,35000,4,0.5,0.6242424242424242,67.83150255680084,1
45,45,30000,6,0.5,0.35757575757575755,65.95987002849579,1
50,30,10000,6,0.5,0.32121212121212117,57.77070858478546,1
50,35,20000,6,0.5,0.34545454545454546,62.87453193664551,1
45,35,10000,6,0.5,0.29696969696969694,53.41939105987549,1
50,30,10000,6,0.7,0.006060606060606061,57.923051595687866,2
50,35,50000,6,0.5,0.6,76.37055304050446,2
