innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
790,101328176,10660,499344544,23735028,189439520,8030,263223664,2,29,12428387328,9641,3008893184,64,67020216,noblob,5154,27504790,26,157417,244.76,248.13176798820496,"[180, 50, 100000, 4, 0.5]",63.08224630355835,180.11987733840942,1.3198034763336182
136,549973760,30722,868619328,89936152,582108480,120877,539994176,1,60,13850507264,15247,1151491072,82,98915760,minimal,6514,79947456,63,831335,223.69,255.66859364509583,"[180, 50, 100000, 4, 0.5]",70.3300883769989,180.16403675079346,2.0753495693206787
371,361493632,2932,45219980,102717072,982935360,48298,1008266688,0,92,14956462080,29417,544376192,21,1990448,minimal,9375,55964164,99,349110,274.16,244.04988408088684,"[180, 50, 100000, 4, 0.5]",59.616374254226685,180.2106032371521,1.1316218376159668
718,860241280,23413,750030464,36253808,325999616,96107,327627680,1,22,11239545856,5135,3616026368,122,101035832,full,2170,104168472,13,647482,221.45,257.0077986717224,"[180, 50, 100000, 4, 0.5]",71.59487128257751,180.12989592552185,2.1865434646606445
621,449834976,36492,621924864,60657024,91808824,64841,896662784,0,80,13207299072,26249,3794900224,14,70325848,noblob,476,119745896,16,605234,241.18,258.8292324542999,"[180, 50, 100000, 4, 0.5]",74.03551936149597,180.1301131248474,1.5783112049102783
468,1006772288,17365,185902368,128659256,746650304,80136,451814432,1,10,11784895488,1968,365682048,99,36365908,minimal,8619,38028132,78,400127,205.17,250.72190690040588,"[180, 50, 100000, 4, 0.5]",65.5112464427948,180.08748531341553,2.0319881439208984
40,156123312,28870,979586880,82325696,883207232,24064,114911784,2,42,10596337664,13803,1897656832,40,131198160,minimal,6311,97916064,60,921442,223.3,255.1361367702484,"[180, 50, 100000, 4, 0.5]",70.07671093940735,180.29237055778503,1.6466195583343506
886,797176128,9948,342245824,14585600,492638784,104398,692500352,1,73,14312971264,19406,2262940928,73,30022874,full,2739,11894496,48,91760,143.09,295.7146563529968,"[180, 50, 100000, 4, 0.5]",109.77966523170471,180.39202618598938,2.4534878730773926
964,303159616,26103,234648336,95604824,370174208,52458,829514048,0,87,11613318144,21412,2725396736,105,122792960,minimal,10219,129820272,89,696630,204.1,282.8306334018707,"[180, 50, 100000, 4, 0.5]",97.1953752040863,180.1775918006897,2.3642446994781494
119,886840320,5310,603529152,25471732,1072198016,67627,518963200,1,3,15330070528,12061,1435005312,8,21650440,full,1412,48000080,3,307746,151.47,279.8943750858307,"[180, 50, 100000, 4, 0.5]",94.64837193489075,180.0948166847229,2.0166783332824707
389,26216958,38635,311358496,46640492,667701248,28446,47838820,2,47,14141310976,3463,827870720,68,78730888,noblob,4329,88750856,36,762777,197.11,283.96706366539,"[180, 50, 100000, 4, 0.5]",97.03605651855469,180.08412885665894,3.7582461833953857
544,660458752,17638,1015775488,116511440,238332672,108653,759573312,1,67,12719032320,24024,3332514048,46,44738176,minimal,7257,2847979,74,249440,139.94,288.1518406867981,"[180, 50, 100000, 4, 0.5]",102.42639374732971,180.13690543174744,2.479274034500122
639,248782272,2034,892264064,122007384,404957120,11904,196142528,2,35,14686256128,6660,4078675712,90,10362851,minimal,5550,20784020,51,3581,246.29,275.2774097919464,"[180, 50, 100000, 4, 0.5]",90.10066366195679,180.15838623046875,1.9176104068756104
294,672782656,21891,455847552,57937052,836419456,124623,607075328,1,55,10969139200,27222,81922360,53,109441000,full,3585,73173384,40,986154,83.24,353.3468568325043,"[180, 50, 100000, 4, 0.5]",167.81960010528564,180.1721317768097,2.25091290473938
