innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
638,627723940,115,657068059,423308,359905907,117303,919831742,0,28,10516859327,16382,603624795,30,131714290,minimal,3975,112750034,87,506770,356.37,44.53244113922119,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
914,800209638,1181,357328255,35381976,812282437,92023,468244188,0,2,12627366351,28704,2090857595,46,84334783,full,2561,109069732,25,933872,353.55,45.52693843841553,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
797,313298503,1181,357328255,35381976,284793555,18054,835211253,0,2,12627366351,28704,2305080584,67,31272764,noblob,8051,37345857,17,842483,353.2,46.74748516082764,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
797,313298503,1181,587017696,5780761,834816868,18054,1016021953,0,75,14765725582,28704,2305080584,67,48294776,minimal,8051,114757799,79,779004,352.13,45.03959894180298,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
554,451511874,2610,282107661,110263469,199744958,97102,90400167,0,98,12875230873,14153,2774933664,86,34590023,minimal,7045,133102778,52,722060,351.11,46.006614685058594,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
673,232188477,698,564038517,89028539,681452335,68942,439343579,0,74,12802502325,15417,4158161941,59,6313292,minimal,10060,77353396,86,24722,350.36,44.792343616485596,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
678,527862903,1600,567618861,89028539,815032184,23100,439343579,0,13,12802502325,15417,4158161941,59,6313292,full,8358,77353396,20,24722,349.14,46.58334755897522,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
178,951760285,992,188575902,73010591,552244412,27370,815845819,2,91,12859389050,8844,1991202498,95,27787762,minimal,7385,55792937,41,549466,346.85,45.65823268890381,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
8,856208102,1343,657068059,423308,411344597,117303,919831742,2,28,10516859327,24630,603624795,117,8178992,noblob,3975,112750034,87,909250,345.81,44.63845610618591,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
839,1054366094,1307,357328255,35381976,284793555,3130,835211253,0,2,12627366351,11161,917218347,76,58348703,noblob,2423,37345857,17,842483,344.68,46.20367741584778,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
589,527862903,1600,281485100,55799506,216250649,23747,439343579,0,13,12802502325,15417,968460610,113,23333664,minimal,8358,75571272,1,504244,343.48,45.57733345031738,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
673,232188477,698,867928911,91121389,681452335,68942,620912923,2,74,12132425913,10739,3864795720,56,43841099,minimal,10060,41495285,78,616730,339.22,45.38945031166077,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
839,1054366094,20032,587017696,5780761,834816868,3130,1016021953,0,75,14765725582,11161,917218347,76,48294776,minimal,2423,114757799,79,779004,339.04,46.47031855583191,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
8,856208102,1343,474861730,128709669,411344597,43860,172824812,2,50,12885993482,24630,1364509674,124,80531605,noblob,1338,93713316,48,909250,338.29,44.61373996734619,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
678,527862903,1600,567618861,91121389,815032184,23100,620912923,2,13,12132425913,10739,3864795720,56,43841099,full,8358,41495285,20,616730,338.28,45.97666883468628,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
589,765113763,5050,281485100,55799506,216250649,23747,351168313,2,43,14080945636,3067,968460610,113,23333664,minimal,3897,75571272,1,941816,338.06,45.405898571014404,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
839,256288436,3665,560674165,5780761,171067197,76912,942155495,0,75,14765725582,11161,917218347,76,48294776,noblob,2423,93270908,40,231122,337.99,44.58690810203552,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
561,627723940,115,592834546,423308,171067197,76912,942155495,0,27,10516859327,16382,603624795,30,48372190,noblob,3975,93270908,40,231122,337.51,44.46263074874878,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
638,765113763,5995,281485100,423308,359905907,23747,919831742,2,43,14080945636,3067,603624795,113,23333664,minimal,3975,112750034,87,941816,337.07,45.87417244911194,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
797,989163342,30537,347406180,1186378,284793555,18054,835211253,0,57,11336088263,10125,2305080584,67,31272764,noblob,8051,37345857,17,842483,336.93,45.8056116104126,"[30, 20, 20000, 10, 0.5]",0.9515151515151514
