time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.9878787878787878,63.03213758468628,0
30,20,20000,10,0.5,0.9515151515151514,45.46357464790344,0
30,35,40000,4,0.5,0.9636363636363635,53.28320109844208,0
30,20,10000,4,0.9,-0.11515151515151514,36.91756401062012,0
30,45,45000,10,0.5,0.9636363636363635,88.24523310661316,1
40,20,35000,4,0.5,0.9030303030303028,53.128026366233826,1
30,20,45000,4,0.5,0.7454545454545454,46.0326990365982,1
40,40,35000,4,0.5,0.9515151515151514,62.020159125328064,1
40,25,35000,4,0.5,0.6727272727272726,55.42609338760376,2
50,40,35000,4,0.5,0.9151515151515152,73.72982976436614,2
