inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,20,1,3,25,0.17575757575757575,3.073932933807373,0
50,25,1,2,35,0.13939393939393938,2.811811685562134,0
70,25,2,2,10,0.16363636363636364,3.0182267665863036,0
50,20,2,2,20,0.09090909090909088,2.9092496633529663,1
70,10,2,3,15,-0.06666666666666665,2.8926557302474976,1
50,15,3,2,15,0.05454545454545454,2.926994800567627,2
50,5,2,3,15,-0.5272727272727272,2.9250914335250853,2
80,15,2,2,15,-0.24848484848484845,2.932064485549927,3
80,15,3,4,15,-0.12727272727272726,3.889712166786194,3
90,35,1,1,25,-0.7696969696969697,2.9402456760406492,4
