fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,On,Off,Off,Off,Off,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,0.1107478141784668,1.6147103309631348,521896,34.4251172542572,2152160,10605,40.09161162376404,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,0.09085750579833984,1.5549170970916748,513896,34.06023097038269,2152160,10605,38.48845171928406,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,0.0870211124420166,1.5297017097473145,522088,34.07406210899353,2152160,10605,38.159377098083496,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,0.08962750434875488,1.5152835845947266,521896,34.03179740905762,2152160,10605,38.26834964752197,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,0.09187197685241699,1.4883325099945068,523192,34.037100315093994,2152160,10605,38.21850347518921,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,0.09197854995727539,1.4816985130310059,513704,34.14491868019104,2152160,10605,38.32667374610901,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,Off,On,On,0.10497021675109863,1.4862065315246582,513704,34.093852519989014,2152160,10605,38.31404161453247,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,On,Off,Off,On,0.09042572975158691,1.5195436477661133,515000,34.0966112613678,2152160,10605,38.24296689033508,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,On,On,0.08501696586608887,1.4969792366027832,513704,34.093716621398926,2152160,10605,38.244810581207275,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,0.08931684494018555,1.5070934295654297,522088,34.03487515449524,2152160,10605,38.24651384353638,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,On,0.0821235179901123,1.4780850410461426,523384,34.05118417739868,2152160,10605,38.148459911346436,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,Off,Off,On,Off,On,On,0.08581662178039551,1.5101771354675293,523192,34.05647826194763,2152160,10605,38.358400106430054,"[10, 50, 6, 4, 50]"
