inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,5,3,2,5,-0.09090909090909088,2.8247984886169433,0
90,5,2,2,20,0.2606060606060606,2.8424233913421633,0
60,5,1,2,5,-0.5393939393939393,2.792280840873718,0
60,5,1,2,25,0.5636363636363636,2.8985354900360107,0
60,5,2,2,5,-0.12727272727272726,2.802891492843628,0
50,15,2,1,10,-0.12727272727272726,2.8700570106506347,1
50,10,3,2,10,0.1515151515151515,2.9007681369781495,1
80,5,3,2,5,-0.32121212121212117,2.8432283639907836,1
50,20,2,1,20,-0.6121212121212121,2.8743063688278196,2
50,15,1,4,25,0.09090909090909088,3.1567888021469117,2
