inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,5,2,2,20,0.2606060606060606,2.8424233913421633,0
60,5,1,2,5,-0.5393939393939393,2.792280840873718,0
60,5,2,2,5,-0.12727272727272726,2.802891492843628,0
50,5,1,3,10,-0.06666666666666665,2.803733992576599,0
50,10,1,2,10,0.2606060606060606,2.8259119033813476,0
50,15,2,2,10,0.5757575757575757,2.84597487449646,0
60,5,3,2,5,-0.09090909090909088,2.8247984886169433,1
50,5,1,4,5,-0.10303030303030303,2.8157350540161135,1
60,5,1,2,25,0.5636363636363636,2.8985354900360107,1
90,5,2,3,5,-0.28484848484848485,2.837814998626709,2
