inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,5,3,2,5,-0.09090909090909088,2.8247984886169433,0
90,5,2,2,20,0.2606060606060606,2.8424233913421633,0
60,10,3,2,10,-0.09090909090909088,2.9357163429260256,1
50,15,1,4,25,0.09090909090909088,3.1567888021469117,1
50,15,2,1,10,-0.12727272727272726,2.8700570106506347,1
70,25,2,4,25,0.0303030303030303,3.6523431301116944,2
50,20,2,1,20,-0.6121212121212121,2.8743063688278196,2
80,35,3,1,25,-0.24848484848484845,2.8890185356140137,2
60,25,2,3,5,-0.1515151515151515,3.029607081413269,2
90,35,2,2,35,-0.29696969696969694,3.0293835401535034,3
