time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,30,20000,4,0.5,0.8303030303030302,60.35269432067871,0
30,20,10000,4,0.9,0.6242424242424242,35.8889340877533,0
50,45,45000,10,0.5,0.7212121212121211,87.02108664512635,1
30,40,35000,10,0.5,0.6121212121212121,57.129970240592954,1
30,40,20000,10,0.5,0.6,47.145708894729616,1
30,20,10000,10,0.9,0.5030303030303029,37.525474071502686,1
40,25,35000,10,0.8,0.6,57.37625322341919,2
30,20,20000,4,0.5,0.2121212121212121,38.021528673172,2
30,20,35000,10,0.5,0.49090909090909085,45.39953875541687,2
30,20,20000,10,0.5,0.04242424242424241,40.30841495990753,3
