time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,40,35000,10,0.5,0.6121212121212121,57.129970240592954,0
30,20,20000,4,0.5,0.2121212121212121,38.021528673172,0
30,40,20000,10,0.5,0.6,47.145708894729616,0
50,45,45000,10,0.5,0.7212121212121211,87.02108664512635,0
30,20,20000,10,0.5,0.04242424242424241,40.30841495990753,1
30,20,35000,4,0.5,0.11515151515151514,41.36812052726746,1
30,45,45000,10,0.5,0.5757575757575757,67.45101869106293,1
50,30,10000,6,0.5,0.4787878787878787,57.780039405822755,1
30,45,20000,10,0.5,0.43030303030303024,48.42848813533783,1
40,25,40000,4,0.5,-0.01818181818181818,53.770563673973086,2
