fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,Off,0.08914399147033691,1.6660659313201904,513704,34.3539092540741,2152160,10605,40.190165758132935,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,0.08378839492797852,1.4990787506103516,523192,34.025604248046875,2152160,10605,38.19655394554138,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,On,On,0.08745050430297852,1.5066790580749512,521896,34.05049753189087,2152160,10605,38.292304039001465,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,On,On,On,On,0.08513164520263672,1.4790189266204834,523384,34.05577516555786,2152160,10605,38.36804413795471,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,On,On,Off,0.08366560935974121,1.5011632442474365,523384,34.152830362319946,2152160,10605,38.45886182785034,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,On,On,Off,Off,0.087249755859375,1.4776527881622314,515000,34.030229806900024,2152160,10605,38.32539200782776,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,0.08664822578430176,1.4919579029083252,523192,34.005685806274414,2152160,10605,38.12005591392517,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,On,Off,On,0.10668706893920898,1.4827909469604492,521896,34.05393958091736,2152160,10605,38.36638522148132,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,0.09150052070617676,1.506704568862915,513704,34.06208276748657,2152160,10605,38.36807131767273,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,Off,On,On,Off,Off,On,On,On,On,Off,Off,On,On,0.0925295352935791,1.5254268646240234,513704,34.049429178237915,2152160,10605,38.222391843795776,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,On,0.09061312675476074,1.5413477420806885,513704,34.08133316040039,2152160,10605,38.32742667198181,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,On,Off,Off,Off,Off,0.08625149726867676,1.5077016353607178,513896,34.01586699485779,2152160,10605,38.122061014175415,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,Off,On,On,Off,On,On,Off,Off,Off,On,On,Off,On,0.09071111679077148,1.5196139812469482,523192,34.04791593551636,2152160,10605,38.23314380645752,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,0.08448219299316406,1.4773080348968506,513704,34.099053621292114,2152160,10605,38.281851053237915,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,On,0.09402799606323242,1.4860365390777588,513704,34.102362871170044,2152160,10605,38.30716943740845,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,On,On,On,Off,On,0.08302497863769531,1.5352907180786133,515192,34.025240898132324,2152160,10605,38.153993368148804,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,0.07889461517333984,1.4781324863433838,515000,34.88404607772827,2152160,10605,39.02002239227295,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,On,Off,On,Off,On,0.09863996505737305,1.4859988689422607,521896,34.07467722892761,2152160,10605,38.21564865112305,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,On,On,0.08208847045898438,1.6395666599273682,515192,34.11520051956177,2152160,10605,38.369128704071045,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,On,On,On,On,Off,On,On,On,On,On,On,Off,Off,On,0.09365534782409668,1.5112054347991943,515192,34.071239709854126,2152160,10605,38.11508226394653,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,On,On,On,Off,Off,Off,0.08959722518920898,1.4785144329071045,515192,34.00882697105408,2152160,10605,38.09196186065674,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,0.10459566116333008,1.511136770248413,513704,34.11637735366821,2152160,10605,38.321754693984985,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,On,Off,On,0.09035968780517578,1.4675045013427734,513704,34.01221299171448,2152160,10605,38.31356382369995,"[10, 50, 6, 4, 50]"
