threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.9999999999999999,20.102087831497194,0
8,35,10,True,0.8787878787878788,10.065754675865174,0
8,35,25,True,0.9878787878787878,25.098834705352782,1
8,35,35,True,0.9515151515151514,35.09633195400238,2
8,40,55,True,0.9757575757575757,55.12949435710907,2
8,50,40,True,0.9393939393939393,44.236200141906735,3
8,45,60,True,0.9636363636363635,60.114859437942506,3
8,15,45,True,0.9151515151515152,45.08102276325226,4
8,25,55,True,0.8787878787878788,55.11945536136627,5
8,15,60,True,0.8545454545454544,60.10106570720673,6
