time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,25,40000,4,0.5,0.9272727272727272,54.49723935127258,0
30,25,10000,4,0.9,0.16363636363636364,36.60478489398956,0
30,20,25000,6,0.5,0.32121212121212117,40.13344190120697,0
30,25,20000,6,0.5,0.7333333333333332,40.50031168460846,0
30,20,20000,10,0.5,-0.01818181818181818,40.33809621334076,1
40,40,35000,4,0.5,0.6848484848484848,57.737409710884094,1
45,20,20000,10,0.5,0.35757575757575755,55.97249813079834,1
40,40,10000,4,0.7,0.2121212121212121,48.2285213470459,1
35,25,10000,4,0.5,0.0303030303030303,41.768317747116086,1
45,20,10000,4,0.5,0.34545454545454546,51.066132473945615,1
