time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,25,40000,4,0.5,0.9272727272727272,54.49723935127258,0
30,20,20000,10,0.5,-0.01818181818181818,40.33809621334076,0
45,45,30000,6,0.5,0.6727272727272726,66.10136067867279,1
50,20,35000,4,0.5,0.05454545454545454,60.91185672283173,1
50,35,20000,6,0.5,0.6363636363636362,62.748965454101565,1
50,30,10000,6,0.5,-0.1515151515151515,57.82259831428528,1
30,45,45000,10,0.5,0.2121212121212121,67.81866965293884,2
55,30,45000,6,0.5,0.43030303030303024,76.41445407867431,2
40,30,50000,10,0.5,0.11515151515151514,68.63730108737946,3
50,35,40000,10,0.5,0.04242424242424241,76.2945249080658,4
