inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,35,1,3,5,0.4666666666666666,2.7703938722610473,0
80,35,2,1,10,0.6363636363636362,2.845743250846863,0
80,15,1,1,5,0.29696969696969694,2.828730893135071,1
90,25,1,2,15,0.05454545454545454,2.773186182975769,1
60,10,1,1,35,0.5393939393939393,2.9040558338165283,1
80,5,3,4,15,0.5272727272727272,3.445284342765808,2
50,10,1,1,35,-0.09090909090909088,2.9103545427322386,2
60,25,3,4,20,0.18787878787878787,4.599050736427307,3
70,25,2,3,15,0.10303030303030303,3.5102657794952394,3
90,10,3,3,35,-0.49090909090909085,3.939697504043579,4
