time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,25,40000,4,0.5,0.7575757575757575,53.87357182502747,0
30,20,20000,10,0.5,0.3696969696969697,40.466995978355406,0
50,30,10000,6,0.7,0.8666666666666665,58.31500313282013,0
30,25,45000,10,0.5,0.4545454545454545,52.10536875724792,0
50,20,35000,4,0.5,0.7818181818181817,60.901547360420224,1
50,35,10000,6,0.5,0.5878787878787878,58.8928004026413,1
45,25,30000,6,0.9,0.5515151515151515,58.35608139038086,1
35,45,40000,4,0.7,0.3939393939393939,56.87748272418976,1
50,30,10000,6,0.5,0.33333333333333326,57.70707397460937,2
60,30,20000,6,0.5,0.7575757575757575,71.52964375019073,2
