time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.7818181818181817,60.901547360420224,0
40,25,40000,4,0.5,0.7575757575757575,53.87357182502747,0
30,20,20000,10,0.5,0.3696969696969697,40.466995978355406,0
45,45,30000,6,0.5,0.6,65.78342795372009,1
50,35,20000,6,0.5,0.406060606060606,62.79160902500153,1
50,30,10000,6,0.5,0.33333333333333326,57.70707397460937,1
40,30,50000,10,0.5,0.43030303030303024,68.84319784641266,2
55,30,45000,6,0.5,0.4545454545454545,76.28179214000701,2
30,45,45000,10,0.5,0.23636363636363633,68.01514339447021,2
50,35,40000,10,0.5,0.41818181818181815,76.21900734901428,3
