innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
770,982299516,28076,108492313,92222345,560989303,29116,1023101461,1,35,12939120560,18614,3897077350,83,105420731,full,10117,1999937,29,157619,238.88,250.8246467113495,"[180, 50, 100000, 4, 0.5]",65.00891423225403,180.17907190322876,1.993027687072754
859,240211511,22018,977528507,35969078,115019332,98887,687637399,0,95,14431868840,9701,2927810396,125,9726032,noblob,4090,99018361,56,744406,257.84,253.3827702999115,"[180, 50, 100000, 4, 0.5]",68.82214522361755,180.18936395645142,1.2800374031066895
369,188748035,11644,821078942,236618,437578452,45243,509223857,1,40,11530246858,25815,3496297798,38,20973111,noblob,8112,72647663,88,924047,239.38,245.66500067710876,"[180, 50, 100000, 4, 0.5]",60.612192153930664,180.10851883888245,1.8234753608703613
225,876955323,13652,67789161,49195657,753467252,72681,288222122,0,15,12202325012,7471,802276459,45,31860645,full,1088,133292614,15,855149,267.12,244.65933537483215,"[180, 50, 100000, 4, 0.5]",60.12510967254639,180.18791103363037,1.245270013809204
146,411093684,863,920563115,97511488,347267224,81727,103746042,2,20,13483541940,425,2488011788,22,59331123,minimal,4336,32294090,95,205988,341.16,245.8265950679779,"[180, 50, 100000, 4, 0.5]",61.43281364440918,180.07304739952087,1.210747241973877
501,706014038,36282,443188106,57977060,869275687,58815,345430067,0,67,14959389298,27486,312607517,91,79379838,full,1414,18183643,73,393578,262.84,250.11091685295105,"[180, 50, 100000, 4, 0.5]",65.36177015304565,180.09872579574585,1.5330002307891846
42,38329401,17354,676360832,20096344,1067185282,6328,175708866,2,6,13618926644,22704,925514618,65,121103773,minimal,8970,115053003,69,617376,260.04,246.0647804737091,"[180, 50, 100000, 4, 0.5]",61.577733516693115,180.20273733139038,1.1910285949707031
626,542797554,25278,225916349,119406419,299371642,127750,954012624,2,55,10320113709,13749,1497424519,105,110725482,minimal,6694,44660402,42,72376,256.9,249.98410320281982,"[180, 50, 100000, 4, 0.5]",65.36944317817688,180.1358163356781,1.3858282566070557
461,467682132,34208,364257443,127457816,78670018,22755,801288376,1,71,15149906455,17215,1992192058,5,43762131,noblob,5734,64649668,2,560792,229.95,259.9260437488556,"[180, 50, 100000, 4, 0.5]",74.59914016723633,180.16345882415771,2.0621800422668457
950,813241555,8045,559023247,69138010,684837941,107546,572436787,2,83,11145589716,3557,3245341691,58,90871914,minimal,2518,88991402,37,425905,272.62,244.51138973236084,"[180, 50, 100000, 4, 0.5]",60.12531852722168,180.12824535369873,1.159449577331543
770,982299516,28076,108492313,92222345,560989303,29116,1023101461,1,35,12939120560,18614,3897077350,83,105420731,full,10117,1999937,29,157619,265.05,70.70977091789246,"[40, 40, 40000, 4, 0.5]",26.56606411933899,40.14829230308533,0.9024789333343506
859,240211511,22018,977528507,35969078,115019332,98887,687637399,0,95,14431868840,9701,2927810396,125,9726032,noblob,4090,99018361,56,744406,311.34,64.87027359008789,"[40, 40, 40000, 4, 0.5]",20.874614477157593,40.07767677307129,0.8281257152557373
369,188748035,11644,821078942,236618,437578452,45243,509223857,1,40,11530246858,25815,3496297798,38,20973111,noblob,8112,72647663,88,924047,289.61,65.46545243263245,"[40, 40, 40000, 4, 0.5]",21.41192102432251,40.07539200782776,0.8552098274230957
225,876955323,13652,67789161,49195657,753467252,72681,288222122,0,15,12202325012,7471,802276459,45,31860645,full,1088,133292614,15,855149,322.78,68.55002927780151,"[40, 40, 40000, 4, 0.5]",24.785532236099243,40.15084195137024,0.5205929279327393
146,411093684,863,920563115,97511488,347267224,81727,103746042,2,20,13483541940,425,2488011788,22,59331123,minimal,4336,32294090,95,205988,343.52,61.76620554924011,"[40, 40, 40000, 4, 0.5]",17.89828133583069,40.118367195129395,0.6511549949645996
501,706014038,36282,443188106,57977060,869275687,58815,345430067,0,67,14959389298,27486,312607517,91,79379838,full,1414,18183643,73,393578,322.53,66.77202296257019,"[40, 40, 40000, 4, 0.5]",22.845118522644043,40.150750398635864,0.680833101272583
42,38329401,17354,676360832,20096344,1067185282,6328,175708866,2,6,13618926644,22704,925514618,65,121103773,minimal,8970,115053003,69,617376,311.12,63.31911587715149,"[40, 40, 40000, 4, 0.5]",19.261061191558838,40.12682342529297,0.8429338932037354
626,542797554,25278,225916349,119406419,299371642,127750,954012624,2,55,10320113709,13749,1497424519,105,110725482,minimal,6694,44660402,42,72376,315.69,69.17382669448853,"[40, 40, 40000, 4, 0.5]",25.156444549560547,40.15485143661499,0.7493062019348145
461,467682132,34208,364257443,127457816,78670018,22755,801288376,1,71,15149906455,17215,1992192058,5,43762131,noblob,5734,64649668,2,560792,290.28,68.31420493125916,"[40, 40, 40000, 4, 0.5]",24.27769446372986,40.08215355873108,0.860431432723999
950,813241555,8045,559023247,69138010,684837941,107546,572436787,2,83,11145589716,3557,3245341691,58,90871914,minimal,2518,88991402,37,425905,336.43,62.60381007194519,"[40, 40, 40000, 4, 0.5]",18.479292631149292,40.13702201843262,0.8829822540283203
770,982299516,28076,108492313,92222345,560989303,29116,1023101461,1,35,12939120560,18614,3897077350,83,105420731,full,10117,1999937,29,157619,257.99,92.49074459075928,"[55, 35, 40000, 8, 0.5]",33.118513345718384,55.28069496154785,0.9999489784240723
859,240211511,22018,977528507,35969078,115019332,98887,687637399,0,95,14431868840,9701,2927810396,125,9726032,noblob,4090,99018361,56,744406,276.39,89.8201630115509,"[55, 35, 40000, 8, 0.5]",30.628050327301025,55.39664959907532,0.6929118633270264
369,188748035,11644,821078942,236618,437578452,45243,509223857,1,40,11530246858,25815,3496297798,38,20973111,noblob,8112,72647663,88,924047,262.41,87.60515832901001,"[55, 35, 40000, 8, 0.5]",28.34608006477356,55.3284752368927,0.8387224674224854
225,876955323,13652,67789161,49195657,753467252,72681,288222122,0,15,12202325012,7471,802276459,45,31860645,full,1088,133292614,15,855149,257.98,94.46902513504028,"[55, 35, 40000, 8, 0.5]",34.56146192550659,55.86431622505188,0.9410290718078613
146,411093684,863,920563115,97511488,347267224,81727,103746042,2,20,13483541940,425,2488011788,22,59331123,minimal,4336,32294090,95,205988,268.46,96.53675246238708,"[55, 35, 40000, 8, 0.5]",36.92764329910278,55.4551568031311,1.0652353763580322
501,706014038,36282,443188106,57977060,869275687,58815,345430067,0,67,14959389298,27486,312607517,91,79379838,full,1414,18183643,73,393578,258.86,93.95253586769104,"[55, 35, 40000, 8, 0.5]",34.51813459396362,55.31871151924133,1.0312201976776123
42,38329401,17354,676360832,20096344,1067185282,6328,175708866,2,6,13618926644,22704,925514618,65,121103773,minimal,8970,115053003,69,617376,250.69,92.54400897026062,"[55, 35, 40000, 8, 0.5]",31.803181409835815,55.38413882255554,2.2560577392578125
626,542797554,25278,225916349,119406419,299371642,127750,954012624,2,55,10320113709,13749,1497424519,105,110725482,minimal,6694,44660402,42,72376,257.61,93.96622729301453,"[55, 35, 40000, 8, 0.5]",34.51396083831787,55.3142147064209,1.0473768711090088
461,467682132,34208,364257443,127457816,78670018,22755,801288376,1,71,15149906455,17215,1992192058,5,43762131,noblob,5734,64649668,2,560792,208.9,93.3152437210083,"[55, 35, 40000, 8, 0.5]",33.70322370529175,55.28940033912659,1.225393533706665
