innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
914,814854689,4922,387740213,7629212,1042351274,34427,387783809,0,5,12366931658,20451,1272426271,126,99979249,minimal,4756,107305940,82,800686,378.56,87.70490503311157,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
167,475494150,1850,279564959,122919935,33428772,101211,981132315,0,86,15353012312,6413,1569900986,6,8384658,full,10007,61565950,61,127145,374.95,89.67500734329224,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
167,913717168,1850,938108223,97815428,33428772,101211,981132315,2,86,15295905429,6413,1809484877,48,27061871,minimal,10007,86742938,35,550844,371.01,77.73674130439758,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
994,475494150,1850,279564959,7629212,33428772,101211,981132315,0,5,15295905429,6413,1809484877,44,8384658,minimal,9227,13641751,4,550844,368.38,85.46380066871643,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
167,475494150,1850,279564959,122919935,33428772,101211,981132315,0,86,15353012312,6413,1809484877,44,8384658,minimal,10007,20995601,4,550844,368.2,75.41136860847473,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
914,814854689,4922,279564959,61762357,1042351274,101211,387783809,0,5,10382750884,6413,1516153835,126,41617781,full,4756,13641751,82,800686,367.81,87.41877913475037,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
914,814854689,1850,279564959,97815428,33428772,54531,981132315,2,86,15295905429,20451,1589803609,126,99979249,minimal,4756,107305940,35,127145,367.11,59.44672966003418,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
167,913717168,1850,279564959,97815428,33428772,101211,981132315,2,86,15295905429,6413,1809484877,48,27061871,minimal,10007,13641751,35,550844,366.09,79.76914381980896,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
167,475494150,1850,387740213,122919935,33428772,101211,387783809,0,32,12366931658,6413,1569900986,6,100253848,full,10007,107305940,82,127145,365.25,66.64179158210754,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
167,913717168,1850,279564959,97815428,33428772,101211,981132315,2,86,15295905429,6413,1569900986,48,27061871,full,10007,13641751,35,127145,361.94,48.75856041908264,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
914,814854689,4922,387740213,7629212,644929089,34427,387783809,0,32,12366931658,20451,1272426271,31,100253848,minimal,4756,107305940,82,800686,360.22,107.37594509124756,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
167,913717168,1850,387740213,7629212,33428772,34427,981132315,2,86,12366931658,20451,1272426271,48,99979249,minimal,6499,127839418,35,110862,360.22,85.38026428222656,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
727,475494150,1850,763582922,46141202,1008178732,101211,80107528,2,11,15295905429,8838,1569900986,48,8384658,minimal,683,20995601,35,550844,354.24,65.86661839485168,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
167,415849810,1850,279564959,97815428,33428772,101211,981132315,2,86,15295905429,6413,1569900986,48,27061871,full,10007,13641751,35,127145,353.37,81.56578660011292,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
167,913717168,1850,279564959,61762357,33428772,101211,981132315,2,86,10382750884,6413,1516153835,48,27061871,full,6499,13641751,35,110862,351.89,62.35891556739807,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
914,814854689,4922,682389374,7629212,417130735,34427,387783809,0,32,12366931658,20451,1272426271,31,100253848,minimal,4756,107305940,82,800686,349.4,94.94240546226501,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
914,814854689,4922,387740213,7629212,644929089,34427,387783809,0,5,12366931658,20451,1272426271,31,100253848,minimal,4756,107305940,82,800686,346.74,87.89699459075928,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
0,925323985,13840,763582922,122919935,1008178732,48882,80107528,0,11,15353012312,8838,1809484877,44,8384658,minimal,683,20995601,4,550844,346.71,74.08945059776306,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
994,415849810,4922,387740213,7629212,1042351274,101211,981132315,0,5,15295905429,6413,1272426271,126,27061871,minimal,9227,13641751,35,800686,346.31,69.04051232337952,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
914,814854689,4922,387740213,7629212,417130735,34427,487540942,0,5,12366931658,20451,1272426271,12,100253848,minimal,4756,107305940,82,800686,345.8,53.59245538711548,"[30, 40, 15000, 6, 0.5]",0.8545454545454544
