ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,On,0.10552501678466797,5.560808420181274,1248872,34.83915567398071,2152160,10605,44.24222540855408,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,On,On,On,Off,On,Off,Off,On,Off,On,On,On,Off,0.09235215187072754,5.556783676147461,1252968,34.80350422859192,2152160,10605,43.03084206581116,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,0.08350229263305664,5.483797550201416,1248872,34.803730487823486,2152160,10605,42.85762619972229,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,0.09248518943786621,5.501341104507446,1248872,34.80879044532776,2152160,10605,42.95009446144104,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,On,On,On,On,On,On,On,0.09471940994262695,5.4723756313323975,1248872,35.16770362854004,2152160,10605,43.212416648864746,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,0.08985328674316406,5.485867500305176,1251544,34.61163926124573,2152160,10605,42.7348792552948,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,On,0.07866287231445312,5.544204473495483,1252968,34.66106128692627,2152160,10605,42.74180769920349,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,Off,On,On,Off,On,On,Off,Off,Off,On,On,Off,Off,0.09533119201660156,5.49185848236084,1252968,34.742472410202026,2152160,10605,42.83743357658386,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,0.09798550605773926,5.49871039390564,1252968,34.6736044883728,2152160,10605,42.85818099975586,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,Off,On,On,Off,On,Off,On,Off,On,On,Off,On,On,0.0807344913482666,5.556686878204346,1248872,34.66262483596802,2152160,10605,42.758225440979004,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,0.07718491554260254,5.494072198867798,1255640,34.63048696517944,2152160,10605,42.74386167526245,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,0.11873912811279297,5.568190097808838,1248872,34.63628172874451,2152160,10605,42.89591407775879,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,Off,0.09968852996826172,5.495350122451782,1248872,34.98352837562561,2152160,10605,43.04975461959839,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,On,On,On,0.08614540100097656,5.505767583847046,1255640,34.88607311248779,2152160,10605,42.95711350440979,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,On,Off,On,Off,Off,0.08414125442504883,5.498115539550781,1248872,34.758347272872925,2152160,10605,42.735949754714966,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,Off,Off,Off,On,0.10874533653259277,5.537750005722046,1252968,34.64180946350098,2152160,10605,42.81303787231445,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,0.08465099334716797,5.525374889373779,1252968,34.77867245674133,2152160,10605,42.831735610961914,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,On,On,0.0880427360534668,5.526282548904419,1252968,34.803083181381226,2152160,10605,42.94756460189819,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,Off,0.08903837203979492,5.502052068710327,1248872,34.622525691986084,2152160,10605,42.62261438369751,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,0.09845399856567383,5.50368595123291,1255640,35.361366271972656,2152160,10605,43.39025855064392,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,0.06978106498718262,5.50446343421936,1251544,34.8137993812561,2152160,10605,42.9596951007843,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,0.09515166282653809,5.48183274269104,1252968,34.89952802658081,2152160,10605,42.943427324295044,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,0.08724093437194824,5.536792993545532,1248872,34.790799140930176,2152160,10605,42.87200140953064,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,On,Off,0.09488320350646973,5.473067760467529,1248872,34.63203310966492,2152160,10605,42.626216411590576,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,0.07900571823120117,5.477794170379639,1251544,34.62529993057251,2152160,10605,42.68327307701111,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,Off,On,Off,On,On,Off,Off,On,Off,On,On,On,On,0.08954739570617676,5.500406742095947,1252968,34.6678032875061,2152160,10605,42.70535469055176,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,On,On,On,Off,On,On,Off,On,Off,On,On,On,0.08243131637573242,5.540832042694092,1251544,34.771424293518066,2152160,10605,43.04931831359863,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,0.09582781791687012,5.543751239776611,1248872,34.637752532958984,2152160,10605,42.729934215545654,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,0.10011792182922363,5.5052642822265625,1248872,34.65088725090027,2152160,10605,42.73359560966492,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,0.09435081481933594,5.534917831420898,1252968,34.765111207962036,2152160,10605,42.925537109375,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,0.09581732749938965,5.497307538986206,1248872,34.60939049720764,2152160,10605,42.72145652770996,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,Off,On,0.08550477027893066,5.493061304092407,1252968,34.66017174720764,2152160,10605,42.65211844444275,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,On,0.08556318283081055,5.5508575439453125,1255640,34.60600829124451,2152160,10605,42.747437477111816,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,On,On,On,0.08522725105285645,5.493988513946533,1248872,34.77853751182556,2152160,10605,42.86592626571655,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,Off,0.08243370056152344,5.495784521102905,1251544,34.77431535720825,2152160,10605,42.82431221008301,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,0.08969616889953613,5.519743204116821,1251544,34.625909090042114,2152160,10605,42.73730802536011,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,Off,Off,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,0.08652615547180176,5.528810262680054,1251544,34.62780570983887,2152160,10605,42.78904962539673,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,0.08229923248291016,5.536559343338013,1255640,34.78414225578308,2152160,10605,43.06259274482727,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,0.09099435806274414,5.492076396942139,1252968,34.62581133842468,2152160,10605,42.771238565444946,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,Off,On,Off,On,On,On,On,Off,On,Off,Off,On,On,0.08441925048828125,5.507948160171509,1251544,34.76819467544556,2152160,10605,42.867199659347534,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,On,On,Off,On,On,0.08261823654174805,5.533473253250122,1251544,34.769213914871216,2152160,10605,42.978052377700806,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,0.09469294548034668,5.495362043380737,1255640,34.65874242782593,2152160,10605,42.61284875869751,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,0.07959342002868652,5.564363241195679,1252968,34.77455163002014,2152160,10605,42.830540895462036,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,0.08130550384521484,5.541830778121948,1255640,34.66785407066345,2152160,10605,42.778141021728516,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,On,0.08573293685913086,5.502780199050903,1248872,34.594743967056274,2152160,10605,42.70531868934631,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,0.08197736740112305,5.498799085617065,1248872,34.78468871116638,2152160,10605,42.731751441955566,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,0.10044360160827637,5.584587574005127,1255640,34.782387495040894,2152160,10605,42.97628593444824,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,0.08948540687561035,5.549580335617065,1255640,34.7447144985199,2152160,10605,42.87316179275513,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,On,On,On,On,On,Off,Off,Off,On,On,On,Off,On,0.09225630760192871,5.506314992904663,1248872,34.77307891845703,2152160,10605,42.822221994400024,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,0.09166836738586426,5.543710947036743,1255640,34.775814056396484,2152160,10605,42.91181564331055,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,0.08243536949157715,5.509165525436401,1255640,34.77433443069458,2152160,10605,42.83630585670471,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,0.09641790390014648,5.490107536315918,1251544,34.66930103302002,2152160,10605,42.79194259643555,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,On,On,On,On,Off,On,Off,On,Off,On,Off,On,On,On,0.09739494323730469,5.559352397918701,1248872,34.82228374481201,2152160,10605,42.96872901916504,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,0.09178495407104492,5.556284666061401,1248872,34.78939652442932,2152160,10605,42.91625499725342,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,0.09341573715209961,5.489861488342285,1251544,34.764029026031494,2152160,10605,42.78636336326599,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,0.09484624862670898,5.555038928985596,1255640,34.61733937263489,2152160,10605,42.77189874649048,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,0.10286402702331543,5.487450838088989,1255640,34.75609111785889,2152160,10605,42.8644335269928,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,0.09580087661743164,5.510674476623535,1251544,34.61497688293457,2152160,10605,42.57449507713318,"[10, 50, 6, 4, 50]"
