threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,50,10,True,0.29696969696969694,10.068977952003479,0
8,10,15,True,0.38181818181818183,15.073016119003295,0
8,30,15,True,0.6,15.07519040107727,0
8,10,30,True,0.5030303030303029,30.081132674217223,1
8,20,30,True,0.5272727272727272,30.08290457725525,1
8,40,55,True,0.5151515151515151,55.092539167404176,2
8,30,35,True,0.18787878787878787,35.09718635082245,2
8,30,60,True,0.38181818181818183,60.113267517089845,3
8,35,60,True,-0.11515151515151514,60.09022994041443,3
8,45,40,True,-0.17575757575757575,40.12561213970184,3
