threads,connections,duration,post,spearman_corr,evaluated_time,front_level
10,30,10,True,0.3939393939393939,10.065966582298278,0
2,10,15,True,0.8303030303030302,15.072068190574646,0
4,50,10,True,0.17575757575757575,10.063605403900146,0
8,50,10,False,0.309090909090909,10.066581392288208,1
8,10,15,True,0.38181818181818183,15.073016119003295,1
8,30,15,True,0.6,15.07519040107727,1
8,30,30,False,0.6121212121212121,30.10007894039154,1
8,10,55,True,0.6121212121212121,55.07390921115875,1
8,20,55,True,0.6848484848484848,55.09668672084808,1
10,30,10,False,-0.17575757575757575,10.064672565460205,1
