threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.309090909090909,20.076266956329345,0
8,35,10,True,0.13939393939393938,10.055240249633789,0
8,50,20,True,0.41818181818181815,20.08470139503479,0
1,30,35,True,0.6242424242424242,35.05282170772553,0
1,30,10,True,0.11515151515151514,10.04786856174469,0
8,20,20,True,-0.23636363636363633,20.068184876441954,1
4,30,55,True,0.5272727272727272,55.119485998153685,1
8,35,25,True,0.3939393939393939,25.086741733551026,1
2,15,45,True,0.5030303030303029,45.09604432582855,1
8,10,25,True,0.04242424242424241,25.062710642814636,1
