ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,On,On,Off,Off,0.08466124534606934,5.6427507400512695,1255640,34.89402770996094,2152160,10605,44.277175188064575,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,On,Off,Off,On,On,0.09196233749389648,5.493815183639526,1248872,34.76802444458008,2152160,10605,42.85317921638489,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,0.08254432678222656,5.5417160987854,1252968,34.78599309921265,2152160,10605,43.07853102684021,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,On,0.08537554740905762,5.491386890411377,1248872,34.77101540565491,2152160,10605,42.8146595954895,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,Off,On,Off,0.09478926658630371,5.505559206008911,1251544,34.64395356178284,2152160,10605,42.76250243186951,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,On,On,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,0.09250354766845703,5.545646905899048,1252968,34.77347421646118,2152160,10605,43.03421449661255,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,On,On,On,Off,Off,Off,Off,0.09032011032104492,5.536354064941406,1248872,34.80929708480835,2152160,10605,42.979936361312866,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,0.09470939636230469,5.49150824546814,1252968,34.6277711391449,2152160,10605,42.637497663497925,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,On,Off,0.09429144859313965,5.532316207885742,1251544,34.805988788604736,2152160,10605,42.921945095062256,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,On,On,Off,On,0.09329891204833984,5.479595184326172,1252968,34.74920105934143,2152160,10605,42.823755741119385,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,Off,0.08484911918640137,5.559035539627075,1248872,34.79140615463257,2152160,10605,42.893502950668335,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,On,Off,Off,On,On,On,0.10071969032287598,5.506294012069702,1252968,34.62049412727356,2152160,10605,42.8355233669281,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,0.09199953079223633,5.492161750793457,1255640,34.80592441558838,2152160,10605,42.881192684173584,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,Off,On,On,Off,On,On,On,Off,On,On,Off,On,On,0.10091781616210938,5.478036403656006,1248872,34.770018100738525,2152160,10605,42.84868884086609,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,On,Off,0.08335733413696289,5.511201620101929,1252968,34.76404523849487,2152160,10605,43.01003956794739,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,On,On,Off,Off,Off,On,0.07763266563415527,5.505417108535767,1248872,34.7603964805603,2152160,10605,42.795186281204224,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,0.09101247787475586,5.509947061538696,1252968,34.59928321838379,2152160,10605,42.58788752555847,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,On,On,On,Off,On,0.09780144691467285,5.58824610710144,1248872,35.03447723388672,2152160,10605,43.32424259185791,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,0.07608366012573242,5.48649525642395,1252968,34.77615714073181,2152160,10605,42.909361362457275,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,On,0.08167076110839844,5.553498029708862,1251544,34.60287833213806,2152160,10605,42.770318269729614,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,0.09774279594421387,5.498178958892822,1248872,34.75088405609131,2152160,10605,42.74193978309631,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,On,Off,On,On,0.08464384078979492,5.52596116065979,1252968,34.635578870773315,2152160,10605,42.6833872795105,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,0.09957671165466309,5.496091842651367,1248872,34.594762325286865,2152160,10605,42.66367530822754,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,0.07582855224609375,5.5521018505096436,1255640,34.644365549087524,2152160,10605,42.716742753982544,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,On,On,On,On,Off,Off,0.09502506256103516,5.543097019195557,1248872,34.8011794090271,2152160,10605,42.91490435600281,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,0.09375214576721191,5.510642766952515,1252968,34.63047766685486,2152160,10605,42.77279710769653,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,0.09337353706359863,5.491320848464966,1248872,34.75056052207947,2152160,10605,42.824591398239136,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,Off,Off,On,0.08500242233276367,5.540954113006592,1255640,34.77491474151611,2152160,10605,42.82299017906189,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,On,Off,0.09387588500976562,5.524386644363403,1252968,34.640538454055786,2152160,10605,42.78898215293884,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,0.09169507026672363,5.515729188919067,1248872,34.618441104888916,2152160,10605,42.68563961982727,"[10, 50, 6, 4, 50]"
