ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
On,Off,On,On,Off,On,On,On,Off,On,On,Off,On,Off,On,Off,On,On,Off,On,0.06936907768249512,3.0437848567962646,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,On,Off,On,On,Off,Off,On,On,Off,On,On,On,Off,On,On,On,0.07845854759216309,3.0504937171936035,"[80, 35, 2, 2, 15]",0
On,Off,On,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,0.07911276817321777,2.9971015453338623,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,0.07985591888427734,3.146313428878784,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,0.08132147789001465,3.115103244781494,"[80, 35, 2, 2, 15]",0
On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,0.08218502998352051,2.987030267715454,"[80, 35, 2, 2, 15]",0
Off,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,0.08256983757019043,3.0489187240600586,"[80, 35, 2, 2, 15]",0
Off,On,On,On,On,Off,On,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,0.08340644836425781,3.019564151763916,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,0.08347630500793457,3.062220573425293,"[80, 35, 2, 2, 15]",0
On,Off,On,On,On,Off,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,Off,0.08381319046020508,3.089056968688965,"[80, 35, 2, 2, 15]",0
On,Off,On,On,On,On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,On,0.08452463150024414,3.0489556789398193,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,On,Off,On,On,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,On,0.0852055549621582,3.0461690425872803,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,0.08529782295227051,3.041008710861206,"[80, 35, 2, 2, 15]",0
On,Off,On,On,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,0.0855560302734375,3.012732744216919,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,0.08599281311035156,3.0564212799072266,"[80, 35, 2, 2, 15]",0
On,On,On,On,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,0.08640527725219727,3.1622557640075684,"[80, 35, 2, 2, 15]",0
Off,On,On,On,On,On,Off,On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,0.0866701602935791,3.061002254486084,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,Off,On,On,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,On,0.08679652214050293,3.1039750576019287,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,Off,Off,Off,0.08711028099060059,3.083542585372925,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,On,0.08839297294616699,3.089660167694092,"[80, 35, 2, 2, 15]",0
