threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,10,True,0.9878787878787878,10.086936545372009,0
8,40,15,True,0.9757575757575757,15.076407551765442,1
8,50,10,True,0.9393939393939393,11.187353587150573,1
8,45,40,True,0.9272727272727272,40.092124819755554,2
8,35,25,True,0.9151515151515152,25.091525268554687,2
8,40,50,True,0.9272727272727272,50.124377036094664,2
8,30,45,True,0.9272727272727272,45.10117168426514,2
8,35,50,True,0.8909090909090909,50.12860608100891,3
8,15,60,True,0.9151515151515152,60.08643300533295,3
8,25,55,True,0.8787878787878788,55.09503345489502,4
