ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,On,0.13087677955627441,5.570986032485962,1252968,37.03480124473572,2152160,10605,45.459187030792236,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,On,0.10032010078430176,5.482609033584595,1248872,36.08245086669922,2152160,10605,44.10898184776306,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,Off,On,On,On,On,Off,Off,On,On,On,Off,On,Off,On,0.08633947372436523,5.4992969036102295,1251544,39.94330883026123,2152160,10605,48.291144609451294,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,0.09442305564880371,5.483267545700073,1248872,43.35764956474304,2152160,10605,51.432594776153564,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,On,On,On,On,Off,On,Off,On,Off,On,On,Off,On,0.07961082458496094,5.5301673412323,1252968,44.08238697052002,2152160,10605,52.3314266204834,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,On,On,On,On,Off,On,On,On,Off,Off,Off,Off,On,Off,0.10973882675170898,5.554318904876709,1252968,46.8009090423584,2152160,10605,55.17448353767395,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,0.08998560905456543,5.560478448867798,1248872,47.186203956604004,2152160,10605,55.404563426971436,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,0.09511995315551758,6.085171461105347,1255640,43.412888526916504,2152160,10605,52.25183939933777,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,0.10902643203735352,5.875463962554932,1248872,45.56334972381592,2152160,10605,54.34446978569031,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,On,On,On,On,On,Off,0.11022639274597168,6.198412179946899,1248872,46.06335139274597,2152160,10605,54.95628881454468,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,0.10207462310791016,5.498703479766846,1248872,46.186352491378784,2152160,10605,54.4354784488678,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,0.07992672920227051,5.584498643875122,1252968,48.45929312705994,2152160,10605,56.76631283760071,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,On,On,Off,On,On,On,On,0.08167815208435059,6.149737358093262,1255640,47.67464208602905,2152160,10605,56.58435082435608,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,On,On,0.11771345138549805,5.814499139785767,1248872,47.2451491355896,2152160,10605,55.774943113327026,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,0.11493277549743652,6.287069320678711,1252968,48.329349756240845,2152160,10605,57.29881191253662,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,On,On,On,Off,0.08381843566894531,5.553635597229004,1255640,48.55052733421326,2152160,10605,56.65257000923157,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,Off,0.09893035888671875,6.071892976760864,1252968,45.5864794254303,2152160,10605,54.332974672317505,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,0.1009681224822998,5.505415916442871,1255640,46.40774893760681,2152160,10605,54.49130320549011,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,On,Off,Off,0.0931699275970459,6.087645769119263,1251544,47.785271883010864,2152160,10605,56.69862103462219,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,On,Off,On,Off,On,On,On,Off,Off,On,On,On,On,0.09148478507995605,6.608537435531616,1252968,49.15562868118286,2152160,10605,58.484450340270996,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,On,Off,Off,0.1080167293548584,6.172300815582275,1252968,46.11949849128723,2152160,10605,55.14365530014038,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,On,0.0903022289276123,6.093660116195679,1248872,49.34530186653137,2152160,10605,58.117419719696045,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,Off,On,On,On,Off,On,On,Off,On,Off,Off,On,Off,0.09883713722229004,5.596680402755737,1248872,46.05436897277832,2152160,10605,54.28865170478821,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,0.09176778793334961,6.563286781311035,1248872,48.66324543952942,2152160,10605,57.80502152442932,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,0.09101271629333496,6.088676452636719,1252968,41.393834829330444,2152160,10605,50.28390550613403,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,0.09606647491455078,6.126852750778198,1251544,48.06259036064148,2152160,10605,57.15565013885498,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,On,On,On,Off,On,On,Off,0.09792447090148926,5.566974878311157,1248872,43.89051818847656,2152160,10605,52.414945125579834,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,On,Off,On,0.08551883697509766,5.561231851577759,1251544,48.08268761634827,2152160,10605,56.29059457778931,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,On,On,Off,On,0.09899497032165527,6.611690998077393,1252968,46.51481318473816,2152160,10605,55.758142709732056,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,0.09621310234069824,5.56702995300293,1252968,49.03303909301758,2152160,10605,57.32741570472717,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,Off,On,On,Off,On,Off,0.12173318862915039,6.419783115386963,1248872,49.29446315765381,2152160,10605,58.45904731750488,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,0.11622333526611328,6.437957525253296,1252968,49.161614418029785,2152160,10605,58.3609344959259,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,0.09169435501098633,5.550917387008667,1252968,47.292659521102905,2152160,10605,55.518064975738525,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,On,On,0.09886312484741211,5.534653425216675,1255640,47.37946534156799,2152160,10605,55.57497000694275,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,0.0834202766418457,6.100042104721069,1248872,44.92448663711548,2152160,10605,53.72377634048462,"[10, 50, 6, 4, 50]"
