inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,25,1,2,35,-0.33333333333333326,2.772899556159973,0
70,15,1,1,10,0.43030303030303024,2.7887105703353883,0
80,5,3,1,5,0.35757575757575755,2.824124002456665,1
70,10,2,2,10,-0.309090909090909,2.7896227836608887,1
60,15,1,2,10,0.32121212121212117,2.8121827602386475,1
80,5,3,1,20,0.32121212121212117,2.833326053619385,2
50,10,2,2,10,-0.5030303030303029,2.809256911277771,2
50,15,1,2,10,-0.07878787878787878,2.8257200479507447,2
70,10,2,1,10,-0.07878787878787878,2.8230092763900756,2
70,20,3,1,25,0.2121212121212121,2.8675511121749877,3
