ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,0.09279465675354004,5.684571266174316,1248872,34.82731342315674,2152160,10605,44.43439555168152,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,0.09445929527282715,5.542414665222168,1248872,35.07759165763855,2152160,10605,43.30269265174866,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,0.09174656867980957,5.472879886627197,1251544,34.67628455162048,2152160,10605,42.68666625022888,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,0.09365320205688477,5.512749433517456,1252968,34.66855311393738,2152160,10605,42.856820821762085,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,Off,0.08587121963500977,5.494147777557373,1248872,34.82212424278259,2152160,10605,42.858707666397095,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,On,On,On,On,0.10455465316772461,5.481490850448608,1252968,34.73007345199585,2152160,10605,42.73088812828064,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,On,Off,On,Off,On,On,0.10589766502380371,5.5384743213653564,1252968,34.799697399139404,2152160,10605,42.962093353271484,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,0.10770487785339355,5.510210990905762,1252968,34.672548055648804,2152160,10605,42.764976024627686,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,0.11706852912902832,5.481082916259766,1251544,34.66832518577576,2152160,10605,42.680232524871826,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,0.07503414154052734,5.482911825180054,1252968,34.66833472251892,2152160,10605,42.69492793083191,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,0.07348442077636719,0.24361753463745117,82704,0.2826042175292969,109784,885,2.8984951972961426,"[90, 15, 1, 2, 35]"
On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,0.09491372108459473,0.2189645767211914,82704,0.26312851905822754,109784,885,3.0928733348846436,"[90, 15, 1, 2, 35]"
Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,0.08571338653564453,0.21590757369995117,81272,0.26056647300720215,109784,885,2.9981932640075684,"[90, 15, 1, 2, 35]"
On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,0.08824443817138672,0.23136019706726074,86800,0.2733469009399414,109784,885,3.0768115520477295,"[90, 15, 1, 2, 35]"
Off,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,Off,0.08637309074401855,0.2214961051940918,82704,0.2673768997192383,109784,885,2.9110066890716553,"[90, 15, 1, 2, 35]"
Off,On,On,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,On,On,On,On,0.09053611755371094,0.24148869514465332,86800,0.27055883407592773,109784,885,3.0339467525482178,"[90, 15, 1, 2, 35]"
Off,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,On,Off,On,Off,On,On,0.08634018898010254,0.2449195384979248,86800,0.2723209857940674,109784,885,3.0926477909088135,"[90, 15, 1, 2, 35]"
On,On,On,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,0.08373856544494629,0.23659396171569824,86800,0.26549863815307617,109784,885,3.1073784828186035,"[90, 15, 1, 2, 35]"
Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,0.09405350685119629,0.2254500389099121,81272,0.2550663948059082,109784,885,3.106264114379883,"[90, 15, 1, 2, 35]"
On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,0.0991506576538086,0.21943950653076172,86800,0.26984167098999023,109784,885,3.075456142425537,"[90, 15, 1, 2, 35]"
On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,0.08207988739013672,0.21467304229736328,62720,0.15515589714050293,67022,621,2.899113893508911,"[70, 20, 2, 1, 25]"
On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,0.08093976974487305,0.20261406898498535,62720,0.15555191040039062,67022,621,2.8635382652282715,"[70, 20, 2, 1, 25]"
Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,0.08257865905761719,0.19108963012695312,61288,0.14497017860412598,67022,621,2.812843084335327,"[70, 20, 2, 1, 25]"
On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,0.0907742977142334,0.2113502025604248,66816,0.13949990272521973,67022,621,2.9460599422454834,"[70, 20, 2, 1, 25]"
Off,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,Off,0.0975484848022461,0.2191765308380127,62720,0.14031195640563965,67022,621,2.857389211654663,"[70, 20, 2, 1, 25]"
Off,On,On,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,On,On,On,On,0.08011817932128906,0.20276904106140137,66816,0.13648533821105957,67022,621,2.842651128768921,"[70, 20, 2, 1, 25]"
Off,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,On,Off,On,Off,On,On,0.10076045989990234,0.22202610969543457,66816,0.1452043056488037,67022,621,2.852832317352295,"[70, 20, 2, 1, 25]"
On,On,On,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,0.088897705078125,0.22449374198913574,66816,0.1452162265777588,67022,621,2.8707542419433594,"[70, 20, 2, 1, 25]"
Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,0.08942437171936035,0.20335602760314941,61288,0.16150832176208496,67022,621,2.9260823726654053,"[70, 20, 2, 1, 25]"
On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,0.10142183303833008,0.21284866333007812,66816,0.14568138122558594,67022,621,2.9388318061828613,"[70, 20, 2, 1, 25]"
On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,0.0,0,0,0,0,0,73.5072066783905,"[90, 10, 2, 1, 35]"
On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,0.0,0,0,0,0,0,73.61044669151306,"[90, 10, 2, 1, 35]"
Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,0.0,0,0,0,0,0,73.52512168884277,"[90, 10, 2, 1, 35]"
On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,0.0,0,0,0,0,0,73.70246839523315,"[90, 10, 2, 1, 35]"
Off,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,Off,0.0,0,0,0,0,0,73.3437352180481,"[90, 10, 2, 1, 35]"
Off,On,On,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,On,On,On,On,0.0,0,0,0,0,0,73.93880867958069,"[90, 10, 2, 1, 35]"
Off,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,On,Off,On,Off,On,On,0.0,0,0,0,0,0,73.53639578819275,"[90, 10, 2, 1, 35]"
On,On,On,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,0.0,0,0,0,0,0,73.55867743492126,"[90, 10, 2, 1, 35]"
Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,0.0,0,0,0,0,0,73.88141536712646,"[90, 10, 2, 1, 35]"
On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,0.0,0,0,0,0,0,74.07253098487854,"[90, 10, 2, 1, 35]"
On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,0.09644508361816406,0.1889326572418213,31680,0.12067890167236328,17387,220,2.8995771408081055,"[50, 15, 1, 2, 10]"
On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,0.09567117691040039,0.1813652515411377,31680,0.09644103050231934,17387,220,2.89326548576355,"[50, 15, 1, 2, 10]"
Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,0.08455371856689453,0.184920072555542,30256,0.09142518043518066,17387,220,2.8041281700134277,"[50, 15, 1, 2, 10]"
On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,0.09077000617980957,0.16764307022094727,35776,0.10257911682128906,17387,220,2.8431034088134766,"[50, 15, 1, 2, 10]"
Off,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,Off,0.08861255645751953,0.1669292449951172,31680,0.09662389755249023,17387,220,2.857459545135498,"[50, 15, 1, 2, 10]"
Off,On,On,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,On,On,On,On,0.08136749267578125,0.17840814590454102,35776,0.09591174125671387,17387,220,2.745821952819824,"[50, 15, 1, 2, 10]"
Off,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,On,Off,On,Off,On,On,0.09183526039123535,0.17223572731018066,35776,0.10938262939453125,17387,220,2.9543962478637695,"[50, 15, 1, 2, 10]"
On,On,On,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,0.08994030952453613,0.16647839546203613,35776,0.07901597023010254,17387,220,2.7027199268341064,"[50, 15, 1, 2, 10]"
Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,0.08013916015625,0.1882789134979248,30256,0.10316061973571777,17387,220,2.7602386474609375,"[50, 15, 1, 2, 10]"
On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,0.08432483673095703,0.18552327156066895,35776,0.09609580039978027,17387,220,2.796489953994751,"[50, 15, 1, 2, 10]"
On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,0.1032719612121582,0.18902349472045898,27600,0.09747719764709473,6647,52,2.815143585205078,"[90, 25, 1, 2, 35]"
On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,0.08649992942810059,0.1559441089630127,27600,0.08388304710388184,6647,52,2.8026578426361084,"[90, 25, 1, 2, 35]"
Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,0.0896308422088623,0.1589677333831787,26160,0.07417416572570801,6647,52,2.6846537590026855,"[90, 25, 1, 2, 35]"
On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,0.09444093704223633,0.16275978088378906,31696,0.08976960182189941,6647,52,2.7706360816955566,"[90, 25, 1, 2, 35]"
Off,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,Off,0.08623099327087402,0.1582012176513672,27600,0.07394742965698242,6647,52,2.796940565109253,"[90, 25, 1, 2, 35]"
Off,On,On,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,On,On,On,On,0.08628296852111816,0.16929984092712402,31696,0.0756988525390625,6647,52,2.717517852783203,"[90, 25, 1, 2, 35]"
Off,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,On,Off,On,Off,On,On,0.0882270336151123,0.1754169464111328,31696,0.08357977867126465,6647,52,2.8163020610809326,"[90, 25, 1, 2, 35]"
On,On,On,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,0.07250022888183594,0.17341017723083496,31696,0.06615209579467773,6647,52,2.6811254024505615,"[90, 25, 1, 2, 35]"
Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,0.09183192253112793,0.1582622528076172,26160,0.08224916458129883,6647,52,2.8214945793151855,"[90, 25, 1, 2, 35]"
On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,0.09564995765686035,0.17760705947875977,31696,0.09094071388244629,6647,52,2.822523832321167,"[90, 25, 1, 2, 35]"
On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,0.09847855567932129,0.3171670436859131,137472,0.5035722255706787,181310,1410,3.367316484451294,"[60, 25, 3, 2, 25]"
On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,0.07746005058288574,0.3043839931488037,137472,0.4743015766143799,181310,1410,3.2414305210113525,"[60, 25, 3, 2, 25]"
Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,0.09357142448425293,0.3223726749420166,136040,0.4595067501068115,181310,1410,3.3650901317596436,"[60, 25, 3, 2, 25]"
On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,0.09474778175354004,0.3118464946746826,141568,0.4712181091308594,181310,1410,3.395880937576294,"[60, 25, 3, 2, 25]"
Off,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,Off,0.08652043342590332,0.3091766834259033,137472,0.47556185722351074,181310,1410,3.275294542312622,"[60, 25, 3, 2, 25]"
Off,On,On,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,On,On,On,On,0.07975339889526367,0.314450740814209,141568,0.47411298751831055,181310,1410,3.2737576961517334,"[60, 25, 3, 2, 25]"
Off,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,On,Off,On,Off,On,On,0.09364914894104004,0.32024669647216797,141568,0.4741182327270508,181310,1410,3.1623966693878174,"[60, 25, 3, 2, 25]"
On,On,On,On,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,0.09375286102294922,0.3077390193939209,141568,0.4795064926147461,181310,1410,3.3491973876953125,"[60, 25, 3, 2, 25]"
Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,0.0861361026763916,0.2986741065979004,136040,0.49652099609375,181310,1410,3.3754796981811523,"[60, 25, 3, 2, 25]"
On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,0.0880131721496582,0.29566049575805664,141568,0.4607672691345215,181310,1410,3.3789939880371094,"[60, 25, 3, 2, 25]"
On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,0.08562397956848145,0.19199633598327637,40056,0.11291980743408203,33356,297,2.9665820598602295,"[70, 10, 2, 1, 10]"
On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,0.09716558456420898,0.17873668670654297,40056,0.09239959716796875,33356,297,2.804882764816284,"[70, 10, 2, 1, 10]"
Off,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,0.09520983695983887,0.19686412811279297,38624,0.08877730369567871,33356,297,2.8970706462860107,"[70, 10, 2, 1, 10]"
