inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,15,1,1,10,0.43030303030303024,2.7887105703353883,0
70,5,1,1,10,0.2606060606060606,2.7717933654785156,0
80,15,1,1,20,-0.7212121212121211,2.7716384172439574,0
70,10,1,2,20,0.5272727272727272,2.8455461263656616,0
70,5,3,1,25,0.5636363636363636,2.9324440479278566,0
90,25,1,2,35,-0.33333333333333326,2.772899556159973,1
80,5,3,1,5,0.35757575757575755,2.824124002456665,1
80,15,1,1,10,0.22424242424242422,2.7887292385101317,1
60,15,1,2,10,0.32121212121212117,2.8121827602386475,1
80,5,1,1,5,-0.10303030303030303,2.781939744949341,1
