innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
23,503397109,9741,736974397,48362909,997515032,128325,547512617,0,98,12276066506,11957,86957441,125,62757136,noblob,5472,42442632,96,923112,290.5,71.24329662322998,"[45, 45, 30000, 6, 0.7]",21.48157048225403,45.290868520736694,0.8661746978759766
23,503397109,9741,736974397,48362909,997515032,128325,547512617,0,98,12276066506,11957,86957441,125,62757136,noblob,5472,42442632,96,923112,272.24,242.57097816467285,"[180, 50, 100000, 4, 0.5]",57.903534173965454,180.11815309524536,1.4478394985198975
436,662127316,39131,1031261589,32695417,656572710,82807,102149816,1,4,14838002860,26898,3344226026,117,42032805,noblob,4261,3164766,71,848129,250.72,72.35149550437927,"[45, 45, 30000, 6, 0.7]",23.098787307739258,45.29304218292236,0.8596560955047607
649,484398473,34556,430445839,53542345,354380293,117145,351140425,0,93,10632584852,2338,3319601175,36,4701810,noblob,4854,77266916,47,278907,261.37,72.70569157600403,"[45, 45, 30000, 6, 0.7]",23.421525955200195,45.2557647228241,0.9283428192138672
491,570365615,27032,987750227,123645638,119403871,59355,296195626,1,41,15207420436,2425,3024958917,75,105438796,minimal,3812,62282884,68,78860,258.88,72.18968749046326,"[45, 45, 30000, 6, 0.7]",22.914737224578857,45.1652455329895,1.0043683052062988
95,129611468,37056,651896446,32074090,978729928,84997,201469777,2,29,11095962847,8054,763842616,56,53218684,noblob,4741,20990640,4,167575,263.75,72.36651659011841,"[45, 45, 30000, 6, 0.7]",23.258743286132812,45.288609743118286,0.728752851486206
398,353963119,8092,798026062,35707402,949611943,13716,306659245,0,97,15295776398,27087,3066656192,38,75944551,noblob,120,81090483,85,59411,267.09,70.1513557434082,"[45, 45, 30000, 6, 0.7]",20.853819131851196,45.290709495544434,0.9068665504455566
578,537177739,3612,350633648,112002254,981611056,18459,590002759,2,60,13363879051,18945,3549270619,41,39527066,noblob,2089,34191016,41,372625,280.92,70.35012435913086,"[45, 45, 30000, 6, 0.7]",21.111725091934204,45.19584512710571,0.9547510147094727
172,207563896,27069,470928694,56907052,871499913,39730,165840360,0,32,15255476949,2902,649274490,6,2005918,full,1520,22906312,47,309831,271.01,72.07948398590088,"[45, 45, 30000, 6, 0.7]",22.691127061843872,45.312347173690796,0.9863746166229248
814,458068953,9949,413686785,108734862,911587334,4312,610890222,0,30,13820563840,19278,1614047173,71,63482567,minimal,5180,97928639,38,133835,272.12,70.48627185821533,"[45, 45, 30000, 6, 0.7]",21.351337671279907,45.246670961380005,0.80143141746521
733,890661194,15145,226720910,100952444,755779459,63386,1026966583,0,11,10715373679,18763,3461421487,79,58936167,minimal,5697,17856920,83,65475,272.6,71.80954575538635,"[45, 45, 30000, 6, 0.7]",22.787996292114258,45.265217781066895,0.6620440483093262
839,291255276,7316,558960258,50601732,210226365,1331,897565965,2,79,10977470918,8990,1288046790,1,46029238,full,6746,99332316,26,778154,266.22,70.97327542304993,"[45, 45, 30000, 6, 0.7]",21.610966682434082,45.36108875274658,0.900376558303833
222,360639128,15255,197993213,10474,881514427,9337,687624197,1,47,14624567937,23578,838117600,110,81095577,minimal,4275,32599873,34,689613,259.79,71.69315576553345,"[45, 45, 30000, 6, 0.7]",22.48988914489746,45.17995071411133,0.9305410385131836
561,955103726,27573,534858237,39033438,427284934,112680,823188897,1,30,11271709857,17145,422640416,28,3004751,minimal,2641,115195704,40,846728,251.68,73.10991644859314,"[45, 45, 30000, 6, 0.7]",23.2233624458313,45.57796788215637,1.213683843612671
648,810137495,1738,174133855,72838905,777012669,56472,806383643,2,72,12655339745,20221,1517790184,39,21680263,minimal,8957,774880,41,900484,287.28,70.48963618278503,"[45, 45, 30000, 6, 0.7]",21.26848816871643,45.34802269935608,0.7699697017669678
637,325037117,16760,859329226,65616963,21924590,9531,229053580,2,11,11225844318,25557,3145710146,48,8389807,full,5864,42572176,95,825173,275.57,71.51202988624573,"[45, 45, 30000, 6, 0.7]",22.31063961982727,45.29983735084534,0.804194450378418
374,760824533,17985,712645585,116853587,135321474,50402,861931571,1,37,13110214148,26627,1524870995,61,72566527,minimal,1703,23132278,91,999917,247.26,70.9611668586731,"[45, 45, 30000, 6, 0.7]",21.52244281768799,45.301175594329834,1.0408403873443604
898,518073921,26383,620902633,76028949,512735672,7994,274065704,2,39,14243790130,5765,1478405400,86,20989018,full,9499,94735774,44,119528,261.86,72.06669926643372,"[45, 45, 30000, 6, 0.7]",22.465514659881592,45.34322452545166,1.1673150062561035
66,398716649,10749,223530597,51178350,4444861,75384,894360438,0,85,10647712094,24579,1275469161,77,43381660,minimal,202,106737910,99,123873,268.55,70.71806001663208,"[45, 45, 30000, 6, 0.7]",21.532318115234375,45.35293936729431,0.7355606555938721
947,1015670133,3437,427988125,25978894,838397832,55803,149435865,0,48,11212093852,18839,1134675988,96,89227521,full,6300,132058054,21,705873,276.55,71.41961812973022,"[45, 45, 30000, 6, 0.7]",22.240717887878418,45.308459758758545,0.7570991516113281
871,798793216,36258,781787292,119333850,1029361590,121949,721637156,0,68,13267246387,7754,2840489676,64,79129113,minimal,3086,16331040,20,587228,270.62,72.01733493804932,"[45, 45, 30000, 6, 0.7]",22.82833480834961,45.1975154876709,0.8971450328826904
