inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,35,1,2,20,0.4787878787878787,2.966221475601196,0
60,10,3,3,15,0.49090909090909085,3.0780426263809204,0
60,20,2,1,35,0.4787878787878787,2.9429450035095215,0
60,25,1,3,20,0.18787878787878787,2.840688443183899,0
60,25,1,1,5,-0.7333333333333332,2.8406542778015136,0
80,20,2,1,10,0.24848484848484845,2.9121447086334227,0
70,5,2,1,5,-0.13939393939393938,2.8528510332107544,1
80,10,3,4,15,0.4787878787878787,3.2968492031097414,1
60,10,1,2,35,0.38181818181818183,3.1434210777282714,1
80,20,2,1,35,0.17575757575757575,2.941448211669922,1
