fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,On,Off,0.08922576904296875,1.666480302810669,515000,34.5162079334259,2152160,10605,40.362444162368774,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,0.08623886108398438,1.5304961204528809,521896,34.06078004837036,2152160,10605,38.27407360076904,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,0.09183597564697266,1.549799919128418,521896,34.09298920631409,2152160,10605,38.215115785598755,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,On,0.0904850959777832,1.4944777488708496,515000,34.05516958236694,2152160,10605,38.28444981575012,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,0.08825826644897461,1.463130235671997,513704,34.03983545303345,2152160,10605,38.143211126327515,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,On,On,Off,On,On,Off,On,Off,On,On,Off,Off,0.07811474800109863,1.4878425598144531,515192,33.99304485321045,2152160,10605,37.97070622444153,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,0.09185385704040527,1.4456334114074707,513896,34.10801839828491,2152160,10605,38.26098656654358,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,0.09953427314758301,1.5152912139892578,521896,34.09540629386902,2152160,10605,38.25434327125549,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,Off,Off,0.09918546676635742,1.522871971130371,515000,34.08610129356384,2152160,10605,38.19093132019043,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,0.07035636901855469,1.4926276206970215,513896,34.04406476020813,2152160,10605,38.215540409088135,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,On,On,Off,Off,On,Off,0.07902193069458008,1.4944264888763428,513896,34.10609841346741,2152160,10605,38.237783908843994,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,0.09154963493347168,1.4473116397857666,513896,34.09963369369507,2152160,10605,38.268269300460815,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,On,On,Off,On,On,On,0.09021854400634766,1.4628822803497314,513896,34.033616065979004,2152160,10605,38.151039838790894,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,0.09790992736816406,1.504237413406372,523384,34.09935402870178,2152160,10605,38.23276162147522,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,0.0996239185333252,1.5104587078094482,513896,34.06440234184265,2152160,10605,38.2243447303772,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,0.07150816917419434,1.4959595203399658,522088,34.16146945953369,2152160,10605,38.22097373008728,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,0.08951735496520996,1.525925874710083,523384,34.09914541244507,2152160,10605,38.29069495201111,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,On,Off,On,Off,0.09375619888305664,1.4973745346069336,523192,34.136406660079956,2152160,10605,38.27335262298584,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,0.08763909339904785,1.4437363147735596,522088,34.070732831954956,2152160,10605,38.15896439552307,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,Off,0.09470248222351074,1.481062889099121,522088,34.08298635482788,2152160,10605,38.100513219833374,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,0.0919947624206543,1.4715347290039062,513896,34.080761671066284,2152160,10605,38.20519232749939,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,On,On,On,0.08194637298583984,1.4700398445129395,515192,34.040324211120605,2152160,10605,38.151775598526,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,0.09317851066589355,1.5042774677276611,522088,34.15816831588745,2152160,10605,38.253323793411255,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,On,Off,On,On,On,Off,Off,Off,On,Off,Off,On,On,0.08662891387939453,1.5341055393218994,513896,34.255353689193726,2152160,10605,38.32564663887024,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,On,Off,0.0843954086303711,1.4960505962371826,515000,34.12897491455078,2152160,10605,38.26766347885132,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,0.10291838645935059,1.473167896270752,513896,34.115944385528564,2152160,10605,38.29038906097412,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,0.08051538467407227,1.4788544178009033,513896,34.05948209762573,2152160,10605,38.091522216796875,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,On,On,On,Off,On,On,Off,On,On,Off,On,Off,Off,0.08989095687866211,1.5179829597473145,513896,34.08315062522888,2152160,10605,38.20641899108887,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,On,Off,Off,Off,On,On,On,On,Off,Off,On,On,Off,0.09382319450378418,1.518991470336914,522088,34.17057514190674,2152160,10605,38.237234592437744,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,On,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,0.0806279182434082,1.4754178524017334,522088,34.04928803443909,2152160,10605,38.06186246871948,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,On,On,Off,On,Off,Off,On,On,On,Off,On,Off,0.09323501586914062,1.5311074256896973,523384,34.27805829048157,2152160,10605,38.49438714981079,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,0.09758687019348145,1.5023808479309082,522088,34.0654354095459,2152160,10605,38.178499937057495,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,On,0.08536386489868164,1.4812939167022705,513896,34.136680364608765,2152160,10605,38.21365189552307,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,On,On,Off,0.08120560646057129,1.4905483722686768,513704,34.0571608543396,2152160,10605,38.17239546775818,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,0.07569766044616699,1.4490110874176025,513896,34.138858795166016,2152160,10605,38.244385957717896,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,0.09129858016967773,1.4841454029083252,513896,34.08573007583618,2152160,10605,38.187427282333374,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,0.08695435523986816,1.553147554397583,521896,34.0495924949646,2152160,10605,38.20857620239258,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,0.08105254173278809,1.4799816608428955,513896,34.10534906387329,2152160,10605,38.13521647453308,"[10, 50, 6, 4, 50]"
