threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,10,True,0.8545454545454544,10.093394875526428,0
8,30,20,True,0.7212121212121211,20.08449320793152,1
8,50,40,True,0.8060606060606059,44.226039218902585,1
8,35,25,True,0.7333333333333332,25.096005630493163,1
8,45,60,True,0.7333333333333332,60.10610644817352,2
8,40,55,True,0.7333333333333332,55.112164759635924,2
8,35,35,True,0.6606060606060605,35.09406094551086,2
8,25,55,True,0.6606060606060605,55.12039923667908,3
8,15,45,True,0.6484848484848483,45.100759100914004,3
8,15,60,True,0.6363636363636362,60.07816030979156,4
