threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,10,True,0.9146341463414634,8.041603302955627,0
10,20,10,False,0.6463414634146342,8.040161561965942,0
4,30,55,True,0.8658536585365854,44.096603059768675,1
8,35,50,True,0.7926829268292683,40.09742686748505,1
4,15,50,True,0.7560975609756098,40.05829083919525,1
4,20,20,False,0.7439024390243902,16.055790305137634,1
8,25,10,False,0.7195121951219513,8.042752051353455,1
6,30,10,True,0.5365853658536586,8.043512654304504,2
4,35,55,True,0.7195121951219513,44.09631600379944,2
8,35,10,False,0.6951219512195123,8.043698644638061,2
