fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,0.08129215240478516,0.3393404483795166,145520,2.2225632667541504,356663,1676,5.578090667724609,"[10, 50, 6, 4, 5]"
On,Off,On,On,On,On,On,On,Off,On,On,Off,On,On,On,On,On,On,Off,Off,0.08353400230407715,0.2930617332458496,145592,2.0846118927001953,356663,1676,5.029993057250977,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,0.08826446533203125,0.2593693733215332,140424,2.107058525085449,356663,1676,4.97674036026001,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,On,Off,Off,Off,On,On,Off,On,On,Off,On,Off,Off,On,Off,Off,0.08282208442687988,0.26900315284729004,140352,2.135580062866211,356663,1676,4.896591901779175,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,Off,Off,On,On,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,0.09577536582946777,0.2470569610595703,140424,2.084528923034668,356663,1676,4.8807806968688965,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,0.10236549377441406,0.2664601802825928,145520,2.0960118770599365,356663,1676,5.0178704261779785,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,0.08704972267150879,0.2902343273162842,141496,2.0806291103363037,356663,1676,4.959749460220337,"[10, 50, 6, 4, 5]"
On,On,Off,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,On,Off,On,Off,Off,0.08721327781677246,0.25385165214538574,140352,2.0618631839752197,356663,1676,4.940142393112183,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,0.0876774787902832,0.7794122695922852,207208,4.157317638397217,828309,4503,7.427330255508423,"[10, 50, 6, 4, 10]"
Off,On,Off,Off,On,Off,Off,Off,On,On,Off,On,On,Off,On,Off,Off,On,Off,Off,0.09134602546691895,0.7500524520874023,205976,4.131895542144775,828309,4503,7.446120500564575,"[10, 50, 6, 4, 10]"
On,Off,On,On,On,On,On,On,Off,On,On,Off,On,On,On,On,On,On,Off,Off,0.0940248966217041,0.7486872673034668,207240,4.141825199127197,828309,4503,7.574084520339966,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,0.10697555541992188,0.7167701721191406,207240,4.142872095108032,828309,4503,7.434808731079102,"[10, 50, 6, 4, 10]"
On,On,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,0.08938336372375488,0.6802804470062256,242608,6.786824941635132,866233,4708,10.105069160461426,"[10, 50, 6, 4, 25]"
Off,On,Off,Off,On,Off,Off,Off,On,On,Off,On,On,Off,On,Off,Off,On,Off,Off,0.09384989738464355,0.6885905265808105,241456,6.766946315765381,866233,4708,10.138656616210938,"[10, 50, 6, 4, 25]"
On,On,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,0.09520721435546875,1.504822015762329,523192,34.0395085811615,2152160,10605,38.12067246437073,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,0.08359193801879883,0.6949443817138672,207240,4.139789581298828,828309,4503,7.441969156265259,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,On,Off,On,Off,On,On,On,0.08893585205078125,0.7743043899536133,205976,4.126627683639526,828309,4503,7.477853536605835,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,On,Off,Off,On,0.07702374458312988,0.6956303119659424,207240,4.116858243942261,828309,4503,7.4037065505981445,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,0.08751130104064941,0.7138640880584717,207240,4.1401801109313965,828309,4503,7.411123991012573,"[10, 50, 6, 4, 10]"
Off,On,On,Off,On,Off,On,On,On,On,On,Off,On,On,On,Off,On,Off,Off,On,0.08268499374389648,0.715592622756958,207240,4.146877288818359,828309,4503,7.579671621322632,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,On,On,Off,On,On,On,0.08681201934814453,0.7178528308868408,206008,4.129032135009766,828309,4503,7.420886754989624,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,On,Off,Off,On,0.0917966365814209,0.6959009170532227,242680,6.7885825634002686,866233,4708,10.031224727630615,"[10, 50, 6, 4, 25]"
Off,On,On,Off,On,Off,On,On,On,On,On,Off,On,On,On,Off,On,Off,Off,On,0.08923029899597168,0.7320120334625244,242680,6.753967761993408,866233,4708,10.088465213775635,"[10, 50, 6, 4, 25]"
Off,On,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,0.09288287162780762,0.677532434463501,246776,6.8047544956207275,866233,4708,10.072310447692871,"[10, 50, 6, 4, 25]"
Off,On,On,Off,On,Off,On,On,On,On,On,Off,On,On,On,Off,On,Off,Off,On,0.08102130889892578,1.5071759223937988,515192,34.13480567932129,2152160,10605,38.31158185005188,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,0.09636282920837402,0.7634742259979248,241528,6.790142059326172,866233,4708,10.086427450180054,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,0.08231949806213379,0.7046096324920654,241456,6.758922338485718,866233,4708,10.056614398956299,"[10, 50, 6, 4, 25]"
On,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,0.09046411514282227,0.7380940914154053,246776,6.7955849170684814,866233,4708,10.154277324676514,"[10, 50, 6, 4, 25]"
Off,On,Off,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,On,Off,On,0.10382866859436035,0.6993694305419922,242680,6.739505290985107,866233,4708,10.059523582458496,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,0.09330558776855469,1.538788080215454,521896,34.19494032859802,2152160,10605,38.28359270095825,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,0.09176397323608398,1.513833999633789,523384,34.08249020576477,2152160,10605,38.13632798194885,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,0.08354759216308594,1.519587516784668,515000,34.026533126831055,2152160,10605,38.14001965522766,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,0.09236717224121094,1.481452465057373,523192,34.063332319259644,2152160,10605,38.20924425125122,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,On,On,On,0.09749078750610352,1.4961762428283691,513704,34.13245964050293,2152160,10605,38.197853088378906,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,On,On,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,0.09544205665588379,1.4894869327545166,522088,34.17415428161621,2152160,10605,38.27084970474243,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,On,On,Off,On,Off,On,On,Off,On,On,Off,Off,Off,On,0.08832359313964844,0.2633326053619385,140424,2.1004223823547363,356663,1676,4.941766262054443,"[10, 50, 6, 4, 5]"
Off,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,0.08866548538208008,0.26713061332702637,145520,2.0837976932525635,356663,1676,4.925732612609863,"[10, 50, 6, 4, 5]"
On,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,On,On,On,0.08009457588195801,0.2905106544494629,140424,2.079876661300659,356663,1676,4.9424707889556885,"[10, 50, 6, 4, 5]"
Off,Off,On,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,0.09710454940795898,0.26224255561828613,145520,2.098155975341797,356663,1676,4.9779791831970215,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,0.07789206504821777,0.2625772953033447,141424,2.0726356506347656,356663,1676,4.889794588088989,"[10, 50, 6, 4, 5]"
On,On,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,0.09254097938537598,0.25123000144958496,140352,2.070096492767334,356663,1676,4.918100118637085,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,On,Off,On,0.1030583381652832,0.27550673484802246,145520,2.126194715499878,356663,1676,4.973366975784302,"[10, 50, 6, 4, 5]"
