time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
55,20,25000,4,0.5,0.8909090909090909,65.24695739746093,0
30,35,15000,4,0.5,0.8545454545454544,41.11996304988861,0
40,20,25000,4,0.5,0.8909090909090909,50.25560433864594,0
40,40,25000,8,0.5,0.9118583155200968,66.05948886871337,0
30,35,20000,8,0.6,0.8303030303030302,49.02609488964081,1
30,45,15000,4,0.5,0.7939393939393938,43.3344651222229,1
40,40,20000,4,0.5,0.8666666666666665,54.777605295181274,1
55,20,20000,10,0.5,0.9030303030303028,70.04889433383941,1
30,35,20000,8,0.5,0.6484848484848483,50.13733289241791,2
55,45,20000,4,0.5,0.8909090909090909,70.78491134643555,2
