threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,35,True,0.5393939393939393,35.104750466346744,0
8,35,10,True,0.35757575757575755,10.056830215454102,0
6,35,25,False,0.3696969696969697,25.083458995819093,0
4,30,10,True,-0.006060606060606061,10.052408838272095,0
1,35,10,True,-0.06666666666666665,10.046480917930603,0
4,35,10,True,0.07878787878787878,10.054444718360902,0
8,30,20,True,0.17575757575757575,20.076985311508178,1
6,40,25,False,0.309090909090909,27.69375491142273,1
8,35,25,True,-0.006060606060606061,27.69570767879486,2
4,25,35,True,0.29696969696969694,38.69570443630219,2
